model_name,category,image,threshold_ratio,neighborhood,model_num_peaks,human_num_peaks,delta_num_peaks
deepgazeiie,LowResolution,041,0.5,25,12,3,9
deepgazeiie,LowResolution,041,0.5,35,12,3,9
deepgazeiie,LowResolution,041,0.6,15,4,3,1
deepgazeiie,LowResolution,041,0.6,25,4,3,1
deepgazeiie,LowResolution,041,0.6,35,4,3,1
deepgazeiie,LowResolution,041,0.7,15,4,3,1
deepgazeiie,LowResolution,041,0.7,25,4,3,1
deepgazeiie,LowResolution,041,0.7,35,4,3,1
deepgazeiie,LowResolution,043,0.5,15,16,2,14
deepgazeiie,LowResolution,043,0.5,25,16,2,14
deepgazeiie,LowResolution,043,0.5,35,14,2,12
deepgazeiie,LowResolution,043,0.6,15,8,2,6
deepgazeiie,LowResolution,043,0.6,25,8,2,6
deepgazeiie,LowResolution,043,0.6,35,8,2,6
deepgazeiie,LowResolution,043,0.7,15,4,2,2
deepgazeiie,LowResolution,043,0.7,25,4,2,2
deepgazeiie,LowResolution,043,0.7,35,4,2,2
deepgazeiie,LowResolution,045,0.5,15,8,3,5
deepgazeiie,LowResolution,045,0.5,25,8,3,5
deepgazeiie,LowResolution,045,0.5,35,8,3,5
deepgazeiie,LowResolution,045,0.6,15,8,3,5
deepgazeiie,LowResolution,045,0.6,25,8,3,5
deepgazeiie,LowResolution,045,0.6,35,8,3,5
deepgazeiie,LowResolution,045,0.7,15,8,3,5
deepgazeiie,LowResolution,045,0.7,25,8,3,5
deepgazeiie,LowResolution,045,0.7,35,8,3,5
deepgazeiie,LowResolution,047,0.5,15,4,1,3
deepgazeiie,LowResolution,047,0.5,25,4,1,3
deepgazeiie,LowResolution,047,0.5,35,4,1,3
deepgazeiie,LowResolution,047,0.6,15,4,1,3
deepgazeiie,LowResolution,047,0.6,25,4,1,3
deepgazeiie,LowResolution,047,0.6,35,4,1,3
deepgazeiie,LowResolution,047,0.7,15,4,1,3
deepgazeiie,LowResolution,047,0.7,25,4,1,3
deepgazeiie,LowResolution,047,0.7,35,4,1,3
deepgazeiie,LowResolution,049,0.5,15,12,3,9
deepgazeiie,LowResolution,049,0.5,25,12,3,9
deepgazeiie,LowResolution,049,0.5,35,12,3,9
deepgazeiie,LowResolution,049,0.6,15,4,3,1
deepgazeiie,LowResolution,049,0.6,25,4,3,1
deepgazeiie,LowResolution,049,0.6,35,4,3,1
deepgazeiie,LowResolution,049,0.7,15,4,3,1
deepgazeiie,LowResolution,049,0.7,25,4,3,1
deepgazeiie,LowResolution,049,0.7,35,4,3,1
deepgazeiie,LowResolution,051,0.5,15,4,5,1
deepgazeiie,LowResolution,051,0.5,25,4,5,1
deepgazeiie,LowResolution,051,0.5,35,4,5,1
deepgazeiie,LowResolution,051,0.6,15,4,5,1
deepgazeiie,LowResolution,051,0.6,25,4,5,1
deepgazeiie,LowResolution,051,0.6,35,4,5,1
deepgazeiie,LowResolution,051,0.7,15,4,5,1
deepgazeiie,LowResolution,051,0.7,25,4,5,1
deepgazeiie,LowResolution,051,0.7,35,4,5,1
deepgazeiie,LowResolution,053,0.5,15,8,3,5
deepgazeiie,LowResolution,053,0.5,25,8,3,5
deepgazeiie,LowResolution,053,0.5,35,8,3,5
deepgazeiie,LowResolution,053,0.6,15,8,3,5
deepgazeiie,LowResolution,053,0.6,25,8,3,5
deepgazeiie,LowResolution,053,0.6,35,8,3,5
deepgazeiie,LowResolution,053,0.7,15,4,3,1
deepgazeiie,LowResolution,053,0.7,25,4,3,1
deepgazeiie,LowResolution,053,0.7,35,4,3,1
deepgazeiie,LowResolution,055,0.5,15,4,2,2
deepgazeiie,LowResolution,055,0.5,25,4,2,2
deepgazeiie,LowResolution,055,0.5,35,4,2,2
deepgazeiie,LowResolution,055,0.6,15,4,2,2
deepgazeiie,LowResolution,055,0.6,25,4,2,2
deepgazeiie,LowResolution,055,0.6,35,4,2,2
deepgazeiie,LowResolution,055,0.7,15,4,2,2
deepgazeiie,LowResolution,055,0.7,25,4,2,2
deepgazeiie,LowResolution,055,0.7,35,4,2,2
deepgazeiie,LowResolution,057,0.5,15,4,6,2
deepgazeiie,LowResolution,057,0.5,25,4,6,2
deepgazeiie,LowResolution,057,0.5,35,4,6,2
deepgazeiie,LowResolution,057,0.6,15,4,6,2
deepgazeiie,LowResolution,057,0.6,25,4,6,2
deepgazeiie,LowResolution,057,0.6,35,4,6,2
deepgazeiie,LowResolution,057,0.7,15,4,6,2
deepgazeiie,LowResolution,057,0.7,25,4,6,2
deepgazeiie,LowResolution,057,0.7,35,4,6,2
deepgazeiie,LowResolution,059,0.5,15,4,6,2
deepgazeiie,LowResolution,059,0.5,25,4,6,2
deepgazeiie,LowResolution,059,0.5,35,4,6,2
deepgazeiie,LowResolution,059,0.6,15,4,6,2
deepgazeiie,LowResolution,059,0.6,25,4,6,2
deepgazeiie,LowResolution,059,0.6,35,4,6,2
deepgazeiie,LowResolution,059,0.7,15,4,6,2
deepgazeiie,LowResolution,059,0.7,25,4,6,2
deepgazeiie,LowResolution,059,0.7,35,4,6,2
deepgazeiie,LowResolution,061,0.5,15,28,3,25
deepgazeiie,LowResolution,061,0.5,25,24,3,21
deepgazeiie,LowResolution,061,0.5,35,24,3,21
deepgazeiie,LowResolution,061,0.6,15,20,3,17
deepgazeiie,LowResolution,061,0.6,25,20,3,17
deepgazeiie,LowResolution,061,0.6,35,20,3,17
deepgazeiie,LowResolution,061,0.7,15,4,3,1
deepgazeiie,LowResolution,061,0.7,25,4,3,1
deepgazeiie,LowResolution,061,0.7,35,4,3,1
deepgazeiie,LowResolution,063,0.5,15,8,2,6
deepgazeiie,LowResolution,063,0.5,25,8,2,6
deepgazeiie,LowResolution,063,0.5,35,8,2,6
deepgazeiie,LowResolution,063,0.6,15,4,2,2
deepgazeiie,LowResolution,063,0.6,25,4,2,2
deepgazeiie,LowResolution,063,0.6,35,4,2,2
deepgazeiie,LowResolution,063,0.7,15,4,2,2
deepgazeiie,LowResolution,063,0.7,25,4,2,2
deepgazeiie,LowResolution,063,0.7,35,4,2,2
deepgazeiie,LowResolution,065,0.5,15,12,5,7
deepgazeiie,LowResolution,065,0.5,25,12,5,7
deepgazeiie,LowResolution,065,0.5,35,12,5,7
deepgazeiie,LowResolution,065,0.6,15,8,5,3
deepgazeiie,LowResolution,065,0.6,25,8,5,3
deepgazeiie,LowResolution,065,0.6,35,8,5,3
deepgazeiie,LowResolution,065,0.7,15,4,5,1
deepgazeiie,LowResolution,065,0.7,25,4,5,1
deepgazeiie,LowResolution,065,0.7,35,4,5,1
deepgazeiie,LowResolution,067,0.5,15,4,5,1
deepgazeiie,LowResolution,067,0.5,25,4,5,1
deepgazeiie,LowResolution,067,0.5,35,4,5,1
deepgazeiie,LowResolution,067,0.6,15,4,5,1
deepgazeiie,LowResolution,067,0.6,25,4,5,1
deepgazeiie,LowResolution,067,0.6,35,4,5,1
deepgazeiie,LowResolution,067,0.7,15,4,5,1
deepgazeiie,LowResolution,067,0.7,25,4,5,1
deepgazeiie,LowResolution,067,0.7,35,4,5,1
deepgazeiie,LowResolution,069,0.5,15,12,4,8
deepgazeiie,LowResolution,069,0.5,25,12,4,8
deepgazeiie,LowResolution,069,0.5,35,12,4,8
deepgazeiie,LowResolution,069,0.6,15,12,4,8
deepgazeiie,LowResolution,069,0.6,25,12,4,8
deepgazeiie,LowResolution,069,0.6,35,12,4,8
deepgazeiie,LowResolution,069,0.7,15,8,4,4
deepgazeiie,LowResolution,069,0.7,25,8,4,4
deepgazeiie,LowResolution,069,0.7,35,8,4,4
deepgazeiie,Noisy,001,0.5,15,4,3,1
deepgazeiie,Noisy,001,0.5,25,4,3,1
deepgazeiie,Noisy,001,0.5,35,4,3,1
deepgazeiie,Noisy,001,0.6,15,4,3,1
deepgazeiie,Noisy,001,0.6,25,4,3,1
deepgazeiie,Noisy,001,0.6,35,4,3,1
deepgazeiie,Noisy,001,0.7,15,4,3,1
deepgazeiie,Noisy,001,0.7,25,4,3,1
deepgazeiie,Noisy,001,0.7,35,4,3,1
deepgazeiie,Noisy,003,0.5,15,20,6,14
deepgazeiie,Noisy,003,0.5,25,20,6,14
deepgazeiie,Noisy,003,0.5,35,20,6,14
deepgazeiie,Noisy,003,0.6,15,16,6,10
deepgazeiie,Noisy,003,0.6,25,16,6,10
deepgazeiie,Noisy,003,0.6,35,16,6,10
deepgazeiie,Noisy,003,0.7,15,8,6,2
deepgazeiie,Noisy,003,0.7,25,8,6,2
deepgazeiie,Noisy,003,0.7,35,8,6,2
deepgazeiie,Noisy,005,0.5,15,12,2,10
deepgazeiie,Noisy,005,0.5,25,12,2,10
deepgazeiie,Noisy,005,0.5,35,12,2,10
deepgazeiie,Noisy,005,0.6,15,8,2,6
deepgazeiie,Noisy,005,0.6,25,8,2,6
deepgazeiie,Noisy,005,0.6,35,8,2,6
deepgazeiie,Noisy,005,0.7,15,8,2,6
deepgazeiie,Noisy,005,0.7,25,8,2,6
deepgazeiie,Noisy,005,0.7,35,8,2,6
deepgazeiie,Noisy,007,0.5,15,12,5,7
deepgazeiie,Noisy,007,0.5,25,12,5,7
deepgazeiie,Noisy,007,0.5,35,12,5,7
deepgazeiie,Noisy,007,0.6,15,12,5,7
deepgazeiie,Noisy,007,0.6,25,12,5,7
deepgazeiie,Noisy,007,0.6,35,12,5,7
deepgazeiie,Noisy,007,0.7,15,12,5,7
deepgazeiie,Noisy,007,0.7,25,12,5,7
deepgazeiie,Noisy,007,0.7,35,12,5,7
deepgazeiie,Noisy,009,0.5,15,28,3,25
deepgazeiie,Noisy,009,0.5,25,28,3,25
deepgazeiie,Noisy,009,0.5,35,28,3,25
deepgazeiie,Noisy,009,0.6,15,16,3,13
deepgazeiie,Noisy,009,0.6,25,16,3,13
deepgazeiie,Noisy,009,0.6,35,16,3,13
deepgazeiie,Noisy,009,0.7,15,8,3,5
deepgazeiie,Noisy,009,0.7,25,8,3,5
deepgazeiie,Noisy,009,0.7,35,8,3,5
deepgazeiie,Noisy,011,0.5,15,12,2,10
deepgazeiie,Noisy,011,0.5,25,12,2,10
deepgazeiie,Noisy,011,0.5,35,12,2,10
deepgazeiie,Noisy,011,0.6,15,12,2,10
deepgazeiie,Noisy,011,0.6,25,12,2,10
deepgazeiie,Noisy,011,0.6,35,12,2,10
deepgazeiie,Noisy,011,0.7,15,12,2,10
deepgazeiie,Noisy,011,0.7,25,12,2,10
deepgazeiie,Noisy,011,0.7,35,12,2,10
deepgazeiie,Noisy,013,0.5,15,16,3,13
deepgazeiie,Noisy,013,0.5,25,16,3,13
deepgazeiie,Noisy,013,0.5,35,16,3,13
deepgazeiie,Noisy,013,0.6,15,12,3,9
deepgazeiie,Noisy,013,0.6,25,12,3,9
deepgazeiie,Noisy,013,0.6,35,12,3,9
deepgazeiie,Noisy,013,0.7,15,8,3,5
deepgazeiie,Noisy,013,0.7,25,8,3,5
deepgazeiie,Noisy,013,0.7,35,8,3,5
deepgazeiie,Noisy,015,0.5,15,12,4,8
deepgazeiie,Noisy,015,0.5,25,12,4,8
deepgazeiie,Noisy,015,0.5,35,12,4,8
deepgazeiie,Noisy,015,0.6,15,8,4,4
deepgazeiie,Noisy,015,0.6,25,8,4,4
deepgazeiie,Noisy,015,0.6,35,8,4,4
deepgazeiie,Noisy,015,0.7,15,4,4,0
deepgazeiie,Noisy,015,0.7,25,4,4,0
deepgazeiie,Noisy,015,0.7,35,4,4,0
deepgazeiie,Noisy,017,0.5,15,12,5,7
deepgazeiie,Noisy,017,0.5,25,12,5,7
deepgazeiie,Noisy,017,0.5,35,12,5,7
deepgazeiie,Noisy,017,0.6,15,12,5,7
deepgazeiie,Noisy,017,0.6,25,12,5,7
deepgazeiie,Noisy,017,0.6,35,12,5,7
deepgazeiie,Noisy,017,0.7,15,12,5,7
deepgazeiie,Noisy,017,0.7,25,12,5,7
deepgazeiie,Noisy,017,0.7,35,12,5,7
deepgazeiie,Noisy,019,0.5,15,12,5,7
deepgazeiie,Noisy,019,0.5,25,12,5,7
deepgazeiie,Noisy,019,0.5,35,12,5,7
deepgazeiie,Noisy,019,0.6,15,8,5,3
deepgazeiie,Noisy,019,0.6,25,8,5,3
deepgazeiie,Noisy,019,0.6,35,8,5,3
deepgazeiie,Noisy,019,0.7,15,8,5,3
deepgazeiie,Noisy,019,0.7,25,8,5,3
deepgazeiie,Noisy,019,0.7,35,8,5,3
deepgazeiie,Noisy,021,0.5,15,4,3,1
deepgazeiie,Noisy,021,0.5,25,4,3,1
deepgazeiie,Noisy,021,0.5,35,4,3,1
deepgazeiie,Noisy,021,0.6,15,4,3,1
deepgazeiie,Noisy,021,0.6,25,4,3,1
deepgazeiie,Noisy,021,0.6,35,4,3,1
deepgazeiie,Noisy,021,0.7,15,4,3,1
deepgazeiie,Noisy,021,0.7,25,4,3,1
deepgazeiie,Noisy,021,0.7,35,4,3,1
deepgazeiie,Noisy,023,0.5,15,8,3,5
deepgazeiie,Noisy,023,0.5,25,8,3,5
deepgazeiie,Noisy,023,0.5,35,8,3,5
deepgazeiie,Noisy,023,0.6,15,4,3,1
deepgazeiie,Noisy,023,0.6,25,4,3,1
deepgazeiie,Noisy,023,0.6,35,4,3,1
deepgazeiie,Noisy,023,0.7,15,4,3,1
deepgazeiie,Noisy,023,0.7,25,4,3,1
deepgazeiie,Noisy,023,0.7,35,4,3,1
deepgazeiie,Noisy,025,0.5,15,4,1,3
deepgazeiie,Noisy,025,0.5,25,4,1,3
deepgazeiie,Noisy,025,0.5,35,4,1,3
deepgazeiie,Noisy,025,0.6,15,4,1,3
deepgazeiie,Noisy,025,0.6,25,4,1,3
deepgazeiie,Noisy,025,0.6,35,4,1,3
deepgazeiie,Noisy,025,0.7,15,4,1,3
deepgazeiie,Noisy,025,0.7,25,4,1,3
deepgazeiie,Noisy,025,0.7,35,4,1,3
deepgazeiie,Noisy,027,0.5,15,8,1,7
deepgazeiie,Noisy,027,0.5,25,8,1,7
deepgazeiie,Noisy,027,0.5,35,8,1,7
deepgazeiie,Noisy,027,0.6,15,8,1,7
deepgazeiie,Noisy,027,0.6,25,8,1,7
deepgazeiie,Noisy,027,0.6,35,8,1,7
deepgazeiie,Noisy,027,0.7,15,8,1,7
deepgazeiie,Noisy,027,0.7,25,8,1,7
deepgazeiie,Noisy,027,0.7,35,8,1,7
deepgazeiie,Noisy,029,0.5,15,20,1,19
deepgazeiie,Noisy,029,0.5,25,20,1,19
deepgazeiie,Noisy,029,0.5,35,20,1,19
deepgazeiie,Noisy,029,0.6,15,12,1,11
deepgazeiie,Noisy,029,0.6,25,12,1,11
deepgazeiie,Noisy,029,0.6,35,12,1,11
deepgazeiie,Noisy,029,0.7,15,12,1,11
deepgazeiie,Noisy,029,0.7,25,12,1,11
deepgazeiie,Noisy,029,0.7,35,12,1,11
deepgazeiie,Noisy,031,0.5,15,4,7,3
deepgazeiie,Noisy,031,0.5,25,4,7,3
deepgazeiie,Noisy,031,0.5,35,4,7,3
deepgazeiie,Noisy,031,0.6,15,4,7,3
deepgazeiie,Noisy,031,0.6,25,4,7,3
deepgazeiie,Noisy,031,0.6,35,4,7,3
deepgazeiie,Noisy,031,0.7,15,4,7,3
deepgazeiie,Noisy,031,0.7,25,4,7,3
deepgazeiie,Noisy,031,0.7,35,4,7,3
deepgazeiie,Noisy,033,0.5,15,20,4,16
deepgazeiie,Noisy,033,0.5,25,20,4,16
deepgazeiie,Noisy,033,0.5,35,20,4,16
deepgazeiie,Noisy,033,0.6,15,8,4,4
deepgazeiie,Noisy,033,0.6,25,8,4,4
deepgazeiie,Noisy,033,0.6,35,8,4,4
deepgazeiie,Noisy,033,0.7,15,8,4,4
deepgazeiie,Noisy,033,0.7,25,8,4,4
deepgazeiie,Noisy,033,0.7,35,8,4,4
deepgazeiie,Noisy,035,0.5,15,8,1,7
deepgazeiie,Noisy,035,0.5,25,8,1,7
deepgazeiie,Noisy,035,0.5,35,8,1,7
deepgazeiie,Noisy,035,0.6,15,8,1,7
deepgazeiie,Noisy,035,0.6,25,8,1,7
deepgazeiie,Noisy,035,0.6,35,8,1,7
deepgazeiie,Noisy,035,0.7,15,4,1,3
deepgazeiie,Noisy,035,0.7,25,4,1,3
deepgazeiie,Noisy,035,0.7,35,4,1,3
deepgazeiie,Noisy,037,0.5,15,12,2,10
deepgazeiie,Noisy,037,0.5,25,12,2,10
deepgazeiie,Noisy,037,0.5,35,12,2,10
deepgazeiie,Noisy,037,0.6,15,12,2,10
deepgazeiie,Noisy,037,0.6,25,12,2,10
deepgazeiie,Noisy,037,0.6,35,12,2,10
deepgazeiie,Noisy,037,0.7,15,12,2,10
deepgazeiie,Noisy,037,0.7,25,12,2,10
deepgazeiie,Noisy,037,0.7,35,12,2,10
deepgazeiie,Noisy,039,0.5,15,4,2,2
deepgazeiie,Noisy,039,0.5,25,4,2,2
deepgazeiie,Noisy,039,0.5,35,4,2,2
deepgazeiie,Noisy,039,0.6,15,4,2,2
deepgazeiie,Noisy,039,0.6,25,4,2,2
deepgazeiie,Noisy,039,0.6,35,4,2,2
deepgazeiie,Noisy,039,0.7,15,4,2,2
deepgazeiie,Noisy,039,0.7,25,4,2,2
deepgazeiie,Noisy,039,0.7,35,4,2,2
deepgazeiie,Noisy,041,0.5,15,4,3,1
deepgazeiie,Noisy,041,0.5,25,4,3,1
deepgazeiie,Noisy,041,0.5,35,4,3,1
deepgazeiie,Noisy,041,0.6,15,4,3,1
deepgazeiie,Noisy,041,0.6,25,4,3,1
deepgazeiie,Noisy,041,0.6,35,4,3,1
deepgazeiie,Noisy,041,0.7,15,4,3,1
deepgazeiie,Noisy,041,0.7,25,4,3,1
deepgazeiie,Noisy,041,0.7,35,4,3,1
deepgazeiie,Noisy,043,0.5,15,20,4,16
deepgazeiie,Noisy,043,0.5,25,20,4,16
deepgazeiie,Noisy,043,0.5,35,20,4,16
deepgazeiie,Noisy,043,0.6,15,16,4,12
deepgazeiie,Noisy,043,0.6,25,16,4,12
deepgazeiie,Noisy,043,0.6,35,16,4,12
deepgazeiie,Noisy,043,0.7,15,12,4,8
deepgazeiie,Noisy,043,0.7,25,12,4,8
deepgazeiie,Noisy,043,0.7,35,12,4,8
deepgazeiie,Noisy,045,0.5,15,8,5,3
deepgazeiie,Noisy,045,0.5,25,8,5,3
deepgazeiie,Noisy,045,0.5,35,8,5,3
deepgazeiie,Noisy,045,0.6,15,8,5,3
deepgazeiie,Noisy,045,0.6,25,8,5,3
deepgazeiie,Noisy,045,0.6,35,8,5,3
deepgazeiie,Noisy,045,0.7,15,8,5,3
deepgazeiie,Noisy,045,0.7,25,8,5,3
deepgazeiie,Noisy,045,0.7,35,8,5,3
deepgazeiie,Noisy,047,0.5,15,8,3,5
deepgazeiie,Noisy,047,0.5,25,8,3,5
deepgazeiie,Noisy,047,0.5,35,8,3,5
deepgazeiie,Noisy,047,0.6,15,4,3,1
deepgazeiie,Noisy,047,0.6,25,4,3,1
deepgazeiie,Noisy,047,0.6,35,4,3,1
deepgazeiie,Noisy,047,0.7,15,4,3,1
deepgazeiie,Noisy,047,0.7,25,4,3,1
deepgazeiie,Noisy,047,0.7,35,4,3,1
deepgazeiie,Noisy,049,0.5,15,4,4,0
deepgazeiie,Noisy,049,0.5,25,4,4,0
deepgazeiie,Noisy,049,0.5,35,4,4,0
deepgazeiie,Noisy,049,0.6,15,4,4,0
deepgazeiie,Noisy,049,0.6,25,4,4,0
deepgazeiie,Noisy,049,0.6,35,4,4,0
deepgazeiie,Noisy,049,0.7,15,4,4,0
deepgazeiie,Noisy,049,0.7,25,4,4,0
deepgazeiie,Noisy,049,0.7,35,4,4,0
deepgazeiie,Noisy,051,0.5,15,20,8,12
deepgazeiie,Noisy,051,0.5,25,20,8,12
deepgazeiie,Noisy,051,0.5,35,20,8,12
deepgazeiie,Noisy,051,0.6,15,16,8,8
deepgazeiie,Noisy,051,0.6,25,16,8,8
deepgazeiie,Noisy,051,0.6,35,16,8,8
deepgazeiie,Noisy,051,0.7,15,12,8,4
deepgazeiie,Noisy,051,0.7,25,12,8,4
deepgazeiie,Noisy,051,0.7,35,12,8,4
deepgazeiie,Noisy,053,0.5,15,8,7,1
deepgazeiie,Noisy,053,0.5,25,8,7,1
deepgazeiie,Noisy,053,0.5,35,8,7,1
deepgazeiie,Noisy,053,0.6,15,8,7,1
deepgazeiie,Noisy,053,0.6,25,8,7,1
deepgazeiie,Noisy,053,0.6,35,8,7,1
deepgazeiie,Noisy,053,0.7,15,8,7,1
deepgazeiie,Noisy,053,0.7,25,8,7,1
deepgazeiie,Noisy,053,0.7,35,8,7,1
deepgazeiie,Noisy,055,0.5,15,4,1,3
deepgazeiie,Noisy,055,0.5,25,4,1,3
deepgazeiie,Noisy,055,0.5,35,4,1,3
deepgazeiie,Noisy,055,0.6,15,4,1,3
deepgazeiie,Noisy,055,0.6,25,4,1,3
deepgazeiie,Noisy,055,0.6,35,4,1,3
deepgazeiie,Noisy,055,0.7,15,4,1,3
deepgazeiie,Noisy,055,0.7,25,4,1,3
deepgazeiie,Noisy,055,0.7,35,4,1,3
deepgazeiie,Noisy,057,0.5,15,22,6,16
deepgazeiie,Noisy,057,0.5,25,20,6,14
deepgazeiie,Noisy,057,0.5,35,20,6,14
deepgazeiie,Noisy,057,0.6,15,22,6,16
deepgazeiie,Noisy,057,0.6,25,20,6,14
deepgazeiie,Noisy,057,0.6,35,20,6,14
deepgazeiie,Noisy,057,0.7,15,22,6,16
deepgazeiie,Noisy,057,0.7,25,20,6,14
deepgazeiie,Noisy,057,0.7,35,20,6,14
deepgazeiie,Noisy,059,0.5,15,8,1,7
deepgazeiie,Noisy,059,0.5,25,8,1,7
deepgazeiie,Noisy,059,0.5,35,8,1,7
deepgazeiie,Noisy,059,0.6,15,8,1,7
deepgazeiie,Noisy,059,0.6,25,8,1,7
deepgazeiie,Noisy,059,0.6,35,8,1,7
deepgazeiie,Noisy,059,0.7,15,4,1,3
deepgazeiie,Noisy,059,0.7,25,4,1,3
deepgazeiie,Noisy,059,0.7,35,4,1,3
deepgazeiie,Noisy,061,0.5,15,12,7,5
deepgazeiie,Noisy,061,0.5,25,12,7,5
deepgazeiie,Noisy,061,0.5,35,12,7,5
deepgazeiie,Noisy,061,0.6,15,12,7,5
deepgazeiie,Noisy,061,0.6,25,12,7,5
deepgazeiie,Noisy,061,0.6,35,12,7,5
deepgazeiie,Noisy,061,0.7,15,12,7,5
deepgazeiie,Noisy,061,0.7,25,12,7,5
deepgazeiie,Noisy,061,0.7,35,12,7,5
deepgazeiie,Noisy,063,0.5,15,12,5,7
deepgazeiie,Noisy,063,0.5,25,12,5,7
deepgazeiie,Noisy,063,0.5,35,12,5,7
deepgazeiie,Noisy,063,0.6,15,8,5,3
deepgazeiie,Noisy,063,0.6,25,8,5,3
deepgazeiie,Noisy,063,0.6,35,8,5,3
deepgazeiie,Noisy,063,0.7,15,8,5,3
deepgazeiie,Noisy,063,0.7,25,8,5,3
deepgazeiie,Noisy,063,0.7,35,8,5,3
deepgazeiie,Noisy,065,0.5,15,16,4,12
deepgazeiie,Noisy,065,0.5,25,16,4,12
deepgazeiie,Noisy,065,0.5,35,16,4,12
deepgazeiie,Noisy,065,0.6,15,4,4,0
deepgazeiie,Noisy,065,0.6,25,4,4,0
deepgazeiie,Noisy,065,0.6,35,4,4,0
deepgazeiie,Noisy,065,0.7,15,4,4,0
deepgazeiie,Noisy,065,0.7,25,4,4,0
deepgazeiie,Noisy,065,0.7,35,4,4,0
deepgazeiie,Noisy,067,0.5,15,20,1,19
deepgazeiie,Noisy,067,0.5,25,20,1,19
deepgazeiie,Noisy,067,0.5,35,20,1,19
deepgazeiie,Noisy,067,0.6,15,16,1,15
deepgazeiie,Noisy,067,0.6,25,16,1,15
deepgazeiie,Noisy,067,0.6,35,16,1,15
deepgazeiie,Noisy,067,0.7,15,16,1,15
deepgazeiie,Noisy,067,0.7,25,16,1,15
deepgazeiie,Noisy,067,0.7,35,16,1,15
deepgazeiie,Noisy,069,0.5,15,20,2,18
deepgazeiie,Noisy,069,0.5,25,20,2,18
deepgazeiie,Noisy,069,0.5,35,20,2,18
deepgazeiie,Noisy,069,0.6,15,20,2,18
deepgazeiie,Noisy,069,0.6,25,20,2,18
deepgazeiie,Noisy,069,0.6,35,20,2,18
deepgazeiie,Noisy,069,0.7,15,12,2,10
deepgazeiie,Noisy,069,0.7,25,12,2,10
deepgazeiie,Noisy,069,0.7,35,12,2,10
deepgazeiie,Object,001,0.5,15,12,10,2
deepgazeiie,Object,001,0.5,25,12,10,2
deepgazeiie,Object,001,0.5,35,12,10,2
deepgazeiie,Object,001,0.6,15,8,10,2
deepgazeiie,Object,001,0.6,25,8,10,2
deepgazeiie,Object,001,0.6,35,8,10,2
deepgazeiie,Object,001,0.7,15,8,10,2
deepgazeiie,Object,001,0.7,25,8,10,2
deepgazeiie,Object,001,0.7,35,8,10,2
deepgazeiie,Object,003,0.5,15,14,9,5
deepgazeiie,Object,003,0.5,25,12,9,3
deepgazeiie,Object,003,0.5,35,12,9,3
deepgazeiie,Object,003,0.6,15,14,9,5
deepgazeiie,Object,003,0.6,25,12,9,3
deepgazeiie,Object,003,0.6,35,12,9,3
deepgazeiie,Object,003,0.7,15,14,9,5
deepgazeiie,Object,003,0.7,25,12,9,3
deepgazeiie,Object,003,0.7,35,12,9,3
deepgazeiie,Object,005,0.5,15,8,6,2
deepgazeiie,Object,005,0.5,25,8,6,2
deepgazeiie,Object,005,0.5,35,8,6,2
deepgazeiie,Object,005,0.6,15,4,6,2
deepgazeiie,Object,005,0.6,25,4,6,2
deepgazeiie,Object,005,0.6,35,4,6,2
deepgazeiie,Object,005,0.7,15,4,6,2
deepgazeiie,Object,005,0.7,25,4,6,2
deepgazeiie,Object,005,0.7,35,4,6,2
deepgazeiie,Object,007,0.5,15,24,8,16
deepgazeiie,Object,007,0.5,25,24,8,16
deepgazeiie,Object,007,0.5,35,24,8,16
deepgazeiie,Object,007,0.6,15,24,8,16
deepgazeiie,Object,007,0.6,25,24,8,16
deepgazeiie,Object,007,0.6,35,24,8,16
deepgazeiie,Object,007,0.7,15,20,8,12
deepgazeiie,Object,007,0.7,25,20,8,12
deepgazeiie,Object,007,0.7,35,20,8,12
deepgazeiie,Object,009,0.5,15,40,7,33
deepgazeiie,Object,009,0.5,25,32,7,25
deepgazeiie,Object,009,0.5,35,32,7,25
deepgazeiie,Object,009,0.6,15,16,7,9
deepgazeiie,Object,009,0.6,25,16,7,9
deepgazeiie,Object,009,0.6,35,16,7,9
deepgazeiie,Object,009,0.7,15,8,7,1
deepgazeiie,Object,009,0.7,25,8,7,1
deepgazeiie,Object,009,0.7,35,8,7,1
deepgazeiie,Object,011,0.5,15,12,2,10
deepgazeiie,Object,011,0.5,25,12,2,10
deepgazeiie,Object,011,0.5,35,12,2,10
deepgazeiie,Object,011,0.6,15,12,2,10
deepgazeiie,Object,011,0.6,25,12,2,10
deepgazeiie,Object,011,0.6,35,12,2,10
deepgazeiie,Object,011,0.7,15,8,2,6
deepgazeiie,Object,011,0.7,25,8,2,6
deepgazeiie,Object,011,0.7,35,8,2,6
deepgazeiie,Object,013,0.5,15,12,3,9
deepgazeiie,Object,013,0.5,25,12,3,9
deepgazeiie,Object,013,0.5,35,12,3,9
deepgazeiie,Object,013,0.6,15,12,3,9
deepgazeiie,Object,013,0.6,25,12,3,9
deepgazeiie,Object,013,0.6,35,12,3,9
deepgazeiie,Object,013,0.7,15,8,3,5
deepgazeiie,Object,013,0.7,25,8,3,5
deepgazeiie,Object,013,0.7,35,8,3,5
deepgazeiie,Object,015,0.5,15,8,1,7
deepgazeiie,Object,015,0.5,25,8,1,7
deepgazeiie,Object,015,0.5,35,8,1,7
deepgazeiie,Object,015,0.6,15,4,1,3
