model_name,category,benchmark_metric,structural_metric,spearman_rho,p_value,n_pairs
transalnet,Indoor,model_cc,delta_num_peaks,-0.22561465717856555,0.1151701800739068,50
transalnet,Indoor,model_cc,delta_center_distance,-0.5293157262905162,7.739604950564266e-05,50
transalnet,Indoor,model_auc,delta_entropy,-0.5345978391356542,6.356410531492177e-05,50
transalnet,Indoor,model_auc,delta_num_peaks,-0.268031753417216,0.05984556157420827,50
transalnet,Indoor,model_auc,delta_center_distance,-0.5826170468187275,9.035863260477134e-06,50
transalnet,Inverted,model_nss,delta_entropy,-0.4233853541416566,0.002187158752726074,50
transalnet,Inverted,model_nss,delta_num_peaks,-0.1877749265901539,0.1916079909433184,50
transalnet,Inverted,model_nss,delta_center_distance,-0.2590636254501801,0.06926660740209632,50
transalnet,Inverted,model_cc,delta_entropy,-0.44768307322929174,0.0011145187563075568,50
transalnet,Inverted,model_cc,delta_num_peaks,-0.2053577506551632,0.15252484947522,50
transalnet,Inverted,model_cc,delta_center_distance,-0.4781272509003601,0.00044516918410093294,50
transalnet,Inverted,model_auc,delta_entropy,-0.48830732292917167,0.00032122175104880405,50
transalnet,Inverted,model_auc,delta_num_peaks,-0.2197130426315269,0.12524821334092348,50
transalnet,Inverted,model_auc,delta_center_distance,-0.21853541416566627,0.12733653122093552,50
transalnet,Jumbled,model_nss,delta_entropy,-0.5827130852340937,8.997858279255056e-06,50
transalnet,Jumbled,model_nss,delta_num_peaks,-0.20517719756857883,0.15289374687718232,50
transalnet,Jumbled,model_nss,delta_center_distance,-0.423577430972389,0.002175949619359769,50
transalnet,Jumbled,model_cc,delta_entropy,-0.5073229291716687,0.00016979956012444047,50
transalnet,Jumbled,model_cc,delta_num_peaks,-0.1968331319410837,0.17066718979870643,50
transalnet,Jumbled,model_cc,delta_center_distance,-0.5085714285714286,0.00016262388269630185,50
transalnet,Jumbled,model_auc,delta_entropy,-0.6342857142857142,7.585023641634177e-07,50
transalnet,Jumbled,model_auc,delta_num_peaks,-0.27757281899557384,0.050981906509007364,50
transalnet,Jumbled,model_auc,delta_center_distance,-0.4196398559423769,0.002416222006451145,50
transalnet,LineDrawing,model_nss,delta_entropy,0.17099639855942375,0.23510390053152827,50
transalnet,LineDrawing,model_nss,delta_num_peaks,0.6015364489708458,3.835362057886288e-06,50
transalnet,LineDrawing,model_nss,delta_center_distance,0.01042016806722689,0.9427451608408817,50
transalnet,LineDrawing,model_cc,delta_entropy,-0.022040816326530613,0.8792433004330111,50
transalnet,LineDrawing,model_cc,delta_num_peaks,0.549329627940409,3.60619129515701e-05,50
transalnet,LineDrawing,model_cc,delta_center_distance,-0.18434573829531814,0.19999434098642782,50
transalnet,LineDrawing,model_auc,delta_entropy,0.0902280912364946,0.5331892722160608,50
transalnet,LineDrawing,model_auc,delta_num_peaks,0.5739372792578977,1.3153346273189338e-05,50
transalnet,LineDrawing,model_auc,delta_center_distance,-0.13747899159663865,0.3410633035393228,50
transalnet,LowResolution,model_nss,delta_entropy,-0.03932773109243697,0.7862677701948961,50
transalnet,LowResolution,model_nss,delta_num_peaks,-0.10309512788462565,0.47618235773371165,50
transalnet,LowResolution,model_nss,delta_center_distance,-0.5630252100840337,2.077672007099903e-05,50
transalnet,LowResolution,model_cc,delta_entropy,-0.12720288115246098,0.37870018461219035,50
transalnet,LowResolution,model_cc,delta_num_peaks,0.005116143986783857,0.9718709861828305,50
transalnet,LowResolution,model_cc,delta_center_distance,-0.7012244897959183,1.4164029764108398e-08,50
transalnet,LowResolution,model_auc,delta_entropy,-0.11241296518607442,0.4370152835901213,50
transalnet,LowResolution,model_auc,delta_num_peaks,-0.25426270304129583,0.07477431888059152,50
transalnet,LowResolution,model_auc,delta_center_distance,-0.5238415366146458,9.459129863531154e-05,50
transalnet,Noisy,model_nss,delta_entropy,-0.638703481392557,6.007130618827276e-07,50
transalnet,Noisy,model_nss,delta_num_peaks,-0.49391776838660095,0.00026717316382570344,50
transalnet,Noisy,model_nss,delta_center_distance,-0.6101800720288115,2.5451193121511536e-06,50
transalnet,Noisy,model_cc,delta_entropy,-0.6017286914765906,3.801036000559499e-06,50
transalnet,Noisy,model_cc,delta_num_peaks,-0.4885187063078093,0.0003190180223820755,50
transalnet,Noisy,model_cc,delta_center_distance,-0.6287154861944777,1.0125611698010716e-06,50
transalnet,Noisy,model_auc,delta_entropy,-0.6277551020408163,1.0636635803798967e-06,50
transalnet,Noisy,model_auc,delta_num_peaks,-0.4738641092368034,0.0005088370233967712,50
transalnet,Noisy,model_auc,delta_center_distance,-0.5935654261704681,5.539669201602254e-06,50
transalnet,Object,model_nss,delta_entropy,-0.682689075630252,4.7327300049564795e-08,50
transalnet,Object,model_nss,delta_num_peaks,-0.33770125623059816,0.01646512501771152,50
transalnet,Object,model_nss,delta_center_distance,-0.6003841536614647,4.047211500800886e-06,50
transalnet,Object,model_cc,delta_entropy,-0.654453781512605,2.535742973569078e-07,50
transalnet,Object,model_cc,delta_num_peaks,-0.3117056868063919,0.02755495407111584,50
transalnet,Object,model_cc,delta_center_distance,-0.6554141656662664,2.401931585595607e-07,50
transalnet,Object,model_auc,delta_entropy,-0.6375510204081631,6.386236451763061e-07,50
transalnet,Object,model_auc,delta_num_peaks,-0.34498387400992125,0.014145539727611373,50
transalnet,Object,model_auc,delta_center_distance,-0.5551500600240096,2.861296857944826e-05,50
transalnet,OutdoorManMade,model_nss,delta_entropy,-0.26626650660264106,0.06161366531996924,50
transalnet,OutdoorManMade,model_nss,delta_num_peaks,-0.11371368459891017,0.431694579662249,50
transalnet,OutdoorManMade,model_nss,delta_center_distance,-0.3831452581032413,0.006025553251522961,50
transalnet,OutdoorManMade,model_cc,delta_entropy,-0.1997118847539016,0.16437352566901103,50
transalnet,OutdoorManMade,model_cc,delta_num_peaks,-0.00823942375695493,0.9547133979889365,50
transalnet,OutdoorManMade,model_cc,delta_center_distance,-0.506842737094838,0.00017263533721850036,50
transalnet,OutdoorManMade,model_auc,delta_entropy,-0.33925570228091234,0.015944579489967792,50
transalnet,OutdoorManMade,model_auc,delta_num_peaks,-0.1985652941661478,0.16685965304722383,50
transalnet,OutdoorManMade,model_auc,delta_center_distance,-0.3675870348139256,0.008636050083755733,50
transalnet,OutdoorNatural,model_nss,delta_entropy,-0.44624249699879953,0.0011615868068726696,50
transalnet,OutdoorNatural,model_nss,delta_num_peaks,0.15156414134424515,0.29339715765537894,50
transalnet,OutdoorNatural,model_nss,delta_center_distance,-0.5652340936374549,1.896504703917286e-05,50
transalnet,OutdoorNatural,model_cc,delta_entropy,-0.49445378151260505,0.0002624679632953387,50
transalnet,OutdoorNatural,model_cc,delta_num_peaks,0.14057983612285674,0.3301786993328677,50
transalnet,OutdoorNatural,model_cc,delta_center_distance,-0.6800960384153661,5.564056054808792e-08,50
transalnet,OutdoorNatural,model_auc,delta_entropy,-0.46400960384153656,0.0006885369325489645,50
transalnet,OutdoorNatural,model_auc,delta_num_peaks,0.10598891003094064,0.4638230958038364,50
transalnet,OutdoorNatural,model_auc,delta_center_distance,-0.5378631452581032,5.618712406525952e-05,50
transalnet,Pattern,model_nss,delta_entropy,-0.13728691476590635,0.3417447678981601,50
transalnet,Pattern,model_nss,delta_num_peaks,0.025569557907609883,0.860089871944119,50
transalnet,Pattern,model_nss,delta_center_distance,-0.4405762304921968,0.0013644509387878807,50
transalnet,Pattern,model_cc,delta_entropy,-0.38237695078031214,0.006136075004708871,50
transalnet,Pattern,model_cc,delta_num_peaks,-0.028068838003842432,0.8465715874576937,50
transalnet,Pattern,model_cc,delta_center_distance,-0.7113085234093637,7.066050975011408e-09,50
transalnet,Pattern,model_auc,delta_entropy,-0.07178871548619448,0.6203010909885868,50
transalnet,Pattern,model_auc,delta_num_peaks,-0.09050277733088236,0.5319383415830743,50
transalnet,Pattern,model_auc,delta_center_distance,-0.41147659063625447,0.0029904680762582393,50
transalnet,Random,model_nss,delta_entropy,-0.605858343337335,3.1290434508593347e-06,50
transalnet,Random,model_nss,delta_num_peaks,-0.0733683211866298,0.6126081989571023,50
transalnet,Random,model_nss,delta_center_distance,-0.5880912364945978,7.090799199648814e-06,50
transalnet,Random,model_cc,delta_entropy,-0.5708043217286916,1.5023232221461026e-05,50
transalnet,Random,model_cc,delta_num_peaks,-0.13952563982919108,0.3338544474704873,50
transalnet,Random,model_cc,delta_center_distance,-0.7237935174069627,2.8649980697438393e-09,50
transalnet,Random,model_auc,delta_entropy,-0.6241056422569028,1.2805721521281528e-06,50
transalnet,Random,model_auc,delta_num_peaks,-0.09098446162985753,0.5297482153603883,50
transalnet,Random,model_auc,delta_center_distance,-0.5343097238895558,6.425585486747802e-05,50
transalnet,Satelite,model_nss,delta_entropy,-0.23879951980792313,0.09489594953093937,50
transalnet,Satelite,model_nss,delta_num_peaks,-0.046957027055306605,0.7460766858613388,50
transalnet,Satelite,model_nss,delta_center_distance,-0.3404081632653061,0.015567752221492247,50
transalnet,Satelite,model_cc,delta_entropy,-0.3129411764705882,0.026913861381266377,50
transalnet,Satelite,model_cc,delta_num_peaks,0.023382290111556365,0.8719533271954284,50
transalnet,Satelite,model_cc,delta_center_distance,-0.5848259303721489,8.198237379381033e-06,50
transalnet,Satelite,model_auc,delta_entropy,-0.22391356542617047,0.11800950720387045,50
transalnet,Satelite,model_auc,delta_num_peaks,-0.08842931939308764,0.5414163748392087,50
transalnet,Satelite,model_auc,delta_center_distance,-0.3299399759903961,0.01928561956640225,50
transalnet,Sketch,model_nss,delta_entropy,-0.17589435774309725,0.22176212517696683,50
transalnet,Sketch,model_nss,delta_num_peaks,-0.05662918036432966,0.6960822023801607,50
transalnet,Sketch,model_nss,delta_center_distance,-0.4012965186074429,0.003873221094815566,50
transalnet,Sketch,model_cc,delta_entropy,-0.36585834333733486,0.008979088540080529,50
transalnet,Sketch,model_cc,delta_num_peaks,-0.3138019372277432,0.026474623219022407,50
transalnet,Sketch,model_cc,delta_center_distance,-0.5825210084033614,9.074016617244683e-06,50
transalnet,Sketch,model_auc,delta_entropy,-0.21872749099639854,0.1269941381176187,50
transalnet,Sketch,model_auc,delta_num_peaks,-0.1265828737555604,0.38104738121710346,50
transalnet,Sketch,model_auc,delta_center_distance,-0.48744297719087637,0.00033037700956771877,50
transalnet,Social,model_nss,delta_entropy,-0.6061464585834333,3.0865440879329394e-06,50
transalnet,Social,model_nss,delta_num_peaks,-0.4078088536943524,0.0032855580234169434,50
transalnet,Social,model_nss,delta_center_distance,-0.513469387755102,0.00013706089069164036,50
transalnet,Social,model_cc,delta_entropy,-0.6342857142857142,7.585023641634177e-07,50
transalnet,Social,model_cc,delta_num_peaks,-0.4008772584474229,0.003914038768520054,50
transalnet,Social,model_cc,delta_center_distance,-0.6592557022809122,1.9299243072453706e-07,50
transalnet,Social,model_auc,delta_entropy,-0.5784873949579831,1.0817687958297929e-05,50
transalnet,Social,model_auc,delta_num_peaks,-0.4069905403665899,0.0033547965976439545,50
transalnet,Social,model_auc,delta_center_distance,-0.4560384153661464,0.0008736508596146004,50
