category,image,model_name,model_entropy,model_center_distance,model_num_peaks,model_nss,model_cc,model_auc,human_entropy,human_center_distance,human_num_peaks,delta_entropy,delta_center_distance,delta_num_peaks
BlackWhite,31,deepgazeiie,12.379348754882812,191.7805538162088,4,2.758335828781128,0.6668286777585022,0.8935009241104126,6.075995922088623,225.64020634315693,3,6.3033528327941895,33.85965252694814,1
BlackWhite,33,deepgazeiie,13.302520751953123,307.835448344675,8,2.05215835571289,0.6105681595261105,0.8726657629013062,6.166652202606201,322.61830255248583,4,7.135868549346922,14.782854207810828,4
BlackWhite,35,deepgazeiie,12.571233749389648,188.0756953890379,4,3.089086532592773,0.7691637597803733,0.9103679656982422,6.188075065612793,217.03639461028567,1,6.3831586837768555,28.96069922124778,3
BlackWhite,37,deepgazeiie,13.152070045471191,276.60954110242795,12,1.8047770261764529,0.5407268829462966,0.8732239007949829,6.130828380584717,284.040489474523,2,7.021241664886475,7.430948372095031,10
BlackWhite,39,deepgazeiie,12.442028999328612,272.90124080598605,4,3.667744874954224,0.8594721085653692,0.9067626595497132,6.274200916290283,297.5622160835533,1,6.167828083038328,24.660975277567275,3
BlackWhite,41,deepgazeiie,12.530478477478027,215.6650427494534,12,2.0518035888671875,0.6228754802173231,0.890659749507904,6.203826427459717,289.3132271012668,6,6.3266520500183105,73.64818435181343,6
BlackWhite,43,deepgazeiie,12.466270446777344,223.96310862536268,8,2.8231635093688965,0.7370734653315341,0.8960095643997192,6.078959941864014,259.5001019604375,7,6.38731050491333,35.53699333507484,1
BlackWhite,45,deepgazeiie,12.623271942138672,247.48516290154203,8,2.953711032867432,0.7936789095818716,0.8905795216560364,6.113834381103516,286.6230330483584,1,6.509437561035156,39.1378701468164,7
BlackWhite,47,deepgazeiie,12.205928802490234,238.3837504788418,8,3.157444477081299,0.7865315059770874,0.9233545660972596,6.242157459259033,276.2980351125633,2,5.963771343231201,37.91428463372151,6
BlackWhite,49,deepgazeiie,11.985532760620115,232.62296009675532,8,2.735600233078003,0.7225666099215478,0.8966989517211914,6.12802267074585,294.20189219837755,2,5.857510089874266,61.57893210162223,6
BlackWhite,51,deepgazeiie,12.491110801696776,192.368709369398,4,3.572680711746216,0.8442025572688421,0.903046727180481,6.169361114501953,229.7376299245558,2,6.321749687194822,37.368920555157786,2
BlackWhite,53,deepgazeiie,12.12946319580078,188.37157457259403,4,1.8952902555465696,0.543555283734754,0.8875450491905212,6.1308274269104,236.98420898479503,2,5.998635768890379,48.612634412201004,2
BlackWhite,55,deepgazeiie,13.053951263427734,339.42502470733206,8,1.895904541015625,0.6153307241740245,0.8492432236671448,6.198602676391602,336.3754257008414,5,6.855348587036133,3.0495990064906664,3
BlackWhite,57,deepgazeiie,12.995413780212402,344.7263345486315,4,1.9088215827941892,0.6043796797585981,0.8403127193450928,6.211615562438965,361.38399088677727,5,6.7837982177734375,16.657656338145785,1
BlackWhite,59,deepgazeiie,13.19938850402832,284.79076355905147,8,1.8251330852508545,0.6495320682007644,0.8731013536453247,6.193358898162842,287.6187444439681,5,7.0060296058654785,2.8279808849166557,3
BlackWhite,61,deepgazeiie,13.277742385864258,279.2122405078976,20,1.8862667083740237,0.6604711426822343,0.8989115953445435,6.247145652770996,260.9594532087805,5,7.030596733093262,18.25278729911713,15
BlackWhite,63,deepgazeiie,12.975394248962402,260.54911124748963,28,2.102590799331665,0.6841690876661909,0.8916801810264587,6.054993629455566,275.1937871151122,6,6.920400619506836,14.644675867622539,22
BlackWhite,65,deepgazeiie,12.788127899169922,267.7969900189552,4,1.993552803993225,0.6622152512612903,0.8535235524177551,6.161214828491211,297.8652985552941,7,6.626913070678711,30.06830853633886,3
BlackWhite,67,deepgazeiie,12.803823471069336,236.1751572430939,4,2.2804830074310303,0.6480647483895796,0.910689651966095,6.291024208068848,221.20261011016015,2,6.512799263000488,14.972547132933755,2
BlackWhite,69,deepgazeiie,12.577885627746582,235.6086418593678,4,2.2131571769714355,0.6848635953627892,0.8957411646842957,6.125191688537598,263.4785095773217,7,6.452693939208984,27.869867717953895,3
Cartoon,1,deepgazeiie,13.010862350463867,289.7111171176675,8,1.170827031135559,0.478241128037546,0.836129367351532,6.274192333221436,298.1319527706016,9,6.736670017242431,8.420835652934045,1
Cartoon,3,deepgazeiie,13.106313705444336,394.408269471849,4,1.7356343269348145,0.578054331368699,0.8332780003547668,5.98261308670044,357.66489358403,1,7.123700618743896,36.74337588781901,3
Cartoon,5,deepgazeiie,13.201592445373535,275.7900952685975,12,1.3877424001693726,0.5342817936872113,0.7948389053344727,6.155766487121582,361.9413323225977,3,7.045825958251953,86.1512370540002,9
