model_name,category,image,threshold_ratio,neighborhood,model_num_peaks
deepgazeiie,Random,065,0.7,25,20
deepgazeiie,Random,067,0.7,25,8
deepgazeiie,Random,069,0.7,25,4
deepgazeiie,Satelite,001,0.7,25,4
deepgazeiie,Satelite,003,0.7,25,8
deepgazeiie,Satelite,005,0.7,25,16
deepgazeiie,Satelite,007,0.7,25,4
deepgazeiie,Satelite,009,0.7,25,16
deepgazeiie,Satelite,011,0.7,25,4
deepgazeiie,Satelite,013,0.7,25,8
deepgazeiie,Satelite,015,0.7,25,24
deepgazeiie,Satelite,017,0.7,25,16
deepgazeiie,Satelite,019,0.7,25,4
deepgazeiie,Satelite,021,0.7,25,8
deepgazeiie,Satelite,023,0.7,25,28
deepgazeiie,Satelite,025,0.7,25,4
deepgazeiie,Satelite,027,0.7,25,4
deepgazeiie,Satelite,029,0.7,25,4
deepgazeiie,Satelite,031,0.7,25,8
deepgazeiie,Satelite,033,0.7,25,4
deepgazeiie,Satelite,035,0.7,25,16
deepgazeiie,Satelite,037,0.7,25,4
deepgazeiie,Satelite,039,0.7,25,8
deepgazeiie,Satelite,041,0.7,25,12
deepgazeiie,Satelite,043,0.7,25,16
deepgazeiie,Satelite,045,0.7,25,8
deepgazeiie,Satelite,047,0.7,25,4
deepgazeiie,Satelite,049,0.7,25,4
deepgazeiie,Satelite,051,0.7,25,28
deepgazeiie,Satelite,053,0.7,25,8
deepgazeiie,Satelite,055,0.7,25,8
deepgazeiie,Satelite,057,0.7,25,16
deepgazeiie,Satelite,059,0.7,25,8
deepgazeiie,Satelite,061,0.7,25,16
deepgazeiie,Satelite,063,0.7,25,4
deepgazeiie,Satelite,065,0.7,25,8
deepgazeiie,Satelite,067,0.7,25,4
deepgazeiie,Satelite,069,0.7,25,4
deepgazeiie,Sketch,001,0.7,25,8
deepgazeiie,Sketch,003,0.7,25,12
deepgazeiie,Sketch,005,0.7,25,8
deepgazeiie,Sketch,007,0.7,25,4
deepgazeiie,Sketch,009,0.7,25,4
deepgazeiie,Sketch,011,0.7,25,4
deepgazeiie,Sketch,013,0.7,25,4
deepgazeiie,Sketch,015,0.7,25,4
deepgazeiie,Sketch,017,0.7,25,8
deepgazeiie,Sketch,019,0.7,25,4
deepgazeiie,Sketch,021,0.7,25,8
deepgazeiie,Sketch,023,0.7,25,4
deepgazeiie,Sketch,025,0.7,25,16
deepgazeiie,Sketch,027,0.7,25,8
deepgazeiie,Sketch,029,0.7,25,4
deepgazeiie,Sketch,031,0.7,25,8
deepgazeiie,Sketch,033,0.7,25,20
deepgazeiie,Sketch,035,0.7,25,4
deepgazeiie,Sketch,037,0.7,25,12
deepgazeiie,Sketch,039,0.7,25,4
deepgazeiie,Sketch,041,0.7,25,4
deepgazeiie,Sketch,043,0.7,25,4
deepgazeiie,Sketch,045,0.7,25,4
deepgazeiie,Sketch,047,0.7,25,4
deepgazeiie,Sketch,049,0.7,25,8
deepgazeiie,Sketch,051,0.7,25,4
deepgazeiie,Sketch,053,0.7,25,4
deepgazeiie,Sketch,055,0.7,25,8
deepgazeiie,Sketch,057,0.7,25,12
deepgazeiie,Sketch,059,0.7,25,4
deepgazeiie,Sketch,061,0.7,25,4
deepgazeiie,Sketch,063,0.7,25,8
deepgazeiie,Sketch,065,0.7,25,8
deepgazeiie,Sketch,067,0.7,25,4
deepgazeiie,Sketch,069,0.7,25,8
deepgazeiie,Social,001,0.7,25,12
deepgazeiie,Social,003,0.7,25,4
deepgazeiie,Social,005,0.7,25,4
deepgazeiie,Social,007,0.7,25,8
deepgazeiie,Social,009,0.7,25,12
deepgazeiie,Social,011,0.7,25,12
deepgazeiie,Social,013,0.7,25,4
deepgazeiie,Social,015,0.7,25,4
deepgazeiie,Social,017,0.7,25,4
deepgazeiie,Social,019,0.7,25,4
deepgazeiie,Social,021,0.7,25,4
deepgazeiie,Social,023,0.7,25,4
deepgazeiie,Social,025,0.7,25,4
deepgazeiie,Social,027,0.7,25,4
deepgazeiie,Social,029,0.7,25,4
deepgazeiie,Social,031,0.7,25,8
deepgazeiie,Social,033,0.7,25,8
deepgazeiie,Social,035,0.7,25,4
deepgazeiie,Social,037,0.7,25,4
deepgazeiie,Social,039,0.7,25,16
deepgazeiie,Social,041,0.7,25,4
deepgazeiie,Social,043,0.7,25,8
deepgazeiie,Social,045,0.7,25,8
deepgazeiie,Social,047,0.7,25,4
deepgazeiie,Social,049,0.7,25,12
deepgazeiie,Social,051,0.7,25,8
deepgazeiie,Social,053,0.7,25,8
deepgazeiie,Social,055,0.7,25,4
deepgazeiie,Social,057,0.7,25,8
deepgazeiie,Social,059,0.7,25,4
deepgazeiie,Social,061,0.7,25,4
deepgazeiie,Social,063,0.7,25,28
deepgazeiie,Social,065,0.7,25,8
deepgazeiie,Social,067,0.7,25,4
deepgazeiie,Social,069,0.7,25,4
samresnet,Action,001,0.7,25,59
samresnet,Action,003,0.7,25,3
samresnet,Action,005,0.7,25,1
samresnet,Action,007,0.7,25,3
samresnet,Action,009,0.7,25,78
samresnet,Action,011,0.7,25,24
samresnet,Action,013,0.7,25,1
samresnet,Action,015,0.7,25,53
samresnet,Action,017,0.7,25,78
samresnet,Action,019,0.7,25,57
samresnet,Action,021,0.7,25,447
samresnet,Action,023,0.7,25,63
samresnet,Action,025,0.7,25,72
samresnet,Action,027,0.7,25,24
samresnet,Action,029,0.7,25,67
samresnet,Action,031,0.7,25,3
samresnet,Action,033,0.7,25,40
samresnet,Action,035,0.7,25,1
samresnet,Action,037,0.7,25,104
samresnet,Action,039,0.7,25,85
samresnet,Action,041,0.7,25,1
samresnet,Action,043,0.7,25,57
samresnet,Action,045,0.7,25,5
samresnet,Action,047,0.7,25,28
samresnet,Action,049,0.7,25,29
samresnet,Action,051,0.7,25,131
samresnet,Action,053,0.7,25,32
samresnet,Action,055,0.7,25,162
samresnet,Action,057,0.7,25,410
samresnet,Action,059,0.7,25,54
samresnet,Action,061,0.7,25,62
samresnet,Action,063,0.7,25,61
samresnet,Action,065,0.7,25,1
samresnet,Action,067,0.7,25,3
samresnet,Action,069,0.7,25,57
samresnet,Action,071,0.7,25,39
samresnet,Action,073,0.7,25,4
samresnet,Action,075,0.7,25,3
samresnet,Action,077,0.7,25,94
samresnet,Action,079,0.7,25,103
samresnet,Action,081,0.7,25,91
samresnet,Action,083,0.7,25,1
samresnet,Action,085,0.7,25,92
samresnet,Action,087,0.7,25,1
samresnet,Action,089,0.7,25,2
samresnet,Action,091,0.7,25,35
samresnet,Action,093,0.7,25,55
samresnet,Action,095,0.7,25,38
samresnet,Action,097,0.7,25,37
samresnet,Action,099,0.7,25,3
samresnet,Action,101,0.7,25,3
samresnet,Action,103,0.7,25,46
samresnet,Action,105,0.7,25,79
samresnet,Action,107,0.7,25,54
samresnet,Action,109,0.7,25,2
samresnet,Action,111,0.7,25,44
samresnet,Action,113,0.7,25,20
samresnet,Action,115,0.7,25,149
samresnet,Action,117,0.7,25,46
samresnet,Action,119,0.7,25,1
samresnet,Action,121,0.7,25,1
samresnet,Action,123,0.7,25,122
samresnet,Action,125,0.7,25,1
samresnet,Action,127,0.7,25,32
samresnet,Action,129,0.7,25,39
samresnet,Action,131,0.7,25,96
samresnet,Action,133,0.7,25,57
samresnet,Action,135,0.7,25,118
samresnet,Action,137,0.7,25,274
samresnet,Action,139,0.7,25,2
samresnet,Action,141,0.7,25,36
samresnet,Action,143,0.7,25,23
samresnet,Action,145,0.7,25,3
samresnet,Action,147,0.7,25,99
samresnet,Action,149,0.7,25,2
samresnet,Action,151,0.7,25,64
samresnet,Action,153,0.7,25,2
samresnet,Action,155,0.7,25,60
samresnet,Action,157,0.7,25,2
samresnet,Action,159,0.7,25,2
samresnet,Action,161,0.7,25,5
samresnet,Action,163,0.7,25,2
samresnet,Action,165,0.7,25,2
samresnet,Action,167,0.7,25,1
samresnet,Action,169,0.7,25,2
samresnet,Action,171,0.7,25,74
samresnet,Action,173,0.7,25,71
samresnet,Action,175,0.7,25,72
samresnet,Action,177,0.7,25,2
samresnet,Action,179,0.7,25,74
samresnet,Action,181,0.7,25,38
samresnet,Action,183,0.7,25,47
samresnet,Action,185,0.7,25,1
samresnet,Action,187,0.7,25,43
samresnet,Action,189,0.7,25,56
samresnet,Action,191,0.7,25,2
samresnet,Action,193,0.7,25,33
samresnet,Action,195,0.7,25,8
samresnet,Action,197,0.7,25,2
samresnet,Action,199,0.7,25,76
samresnet,Affective,001,0.7,25,1
samresnet,Affective,003,0.7,25,48
samresnet,Affective,005,0.7,25,1
samresnet,Affective,007,0.7,25,74
samresnet,Affective,009,0.7,25,76
samresnet,Affective,011,0.7,25,125
samresnet,Affective,013,0.7,25,23
samresnet,Affective,015,0.7,25,3
samresnet,Affective,017,0.7,25,26
samresnet,Affective,019,0.7,25,38
samresnet,Affective,021,0.7,25,131
samresnet,Affective,023,0.7,25,6
samresnet,Affective,025,0.7,25,81
samresnet,Affective,027,0.7,25,6
samresnet,Affective,029,0.7,25,1
samresnet,Affective,031,0.7,25,83
samresnet,Affective,033,0.7,25,123
samresnet,Affective,035,0.7,25,2
samresnet,Affective,037,0.7,25,38
samresnet,Affective,039,0.7,25,1
samresnet,Affective,041,0.7,25,1
samresnet,Affective,043,0.7,25,30
samresnet,Affective,045,0.7,25,48
samresnet,Affective,047,0.7,25,98
samresnet,Affective,049,0.7,25,25
samresnet,Affective,051,0.7,25,65
samresnet,Affective,053,0.7,25,2
samresnet,Affective,055,0.7,25,36
samresnet,Affective,057,0.7,25,2
samresnet,Affective,059,0.7,25,1
samresnet,Affective,061,0.7,25,52
samresnet,Affective,063,0.7,25,1
samresnet,Affective,065,0.7,25,57
samresnet,Affective,067,0.7,25,55
samresnet,Affective,069,0.7,25,142
samresnet,Affective,071,0.7,25,79
samresnet,Affective,073,0.7,25,34
samresnet,Affective,075,0.7,25,67
samresnet,Affective,077,0.7,25,23
samresnet,Affective,079,0.7,25,75
samresnet,Affective,081,0.7,25,66
samresnet,Affective,083,0.7,25,31
samresnet,Affective,085,0.7,25,1
samresnet,Affective,087,0.7,25,35
samresnet,Affective,089,0.7,25,1
samresnet,Affective,091,0.7,25,1
samresnet,Affective,093,0.7,25,130
samresnet,Affective,095,0.7,25,48
samresnet,Affective,097,0.7,25,39
samresnet,Affective,099,0.7,25,83
samresnet,Affective,101,0.7,25,75
samresnet,Affective,103,0.7,25,67
samresnet,Affective,105,0.7,25,198
samresnet,Affective,107,0.7,25,34
samresnet,Affective,109,0.7,25,55
samresnet,Affective,111,0.7,25,329
samresnet,Affective,113,0.7,25,1
samresnet,Affective,115,0.7,25,67
samresnet,Affective,117,0.7,25,25
samresnet,Affective,119,0.7,25,279
samresnet,Affective,121,0.7,25,28
samresnet,Affective,123,0.7,25,28
samresnet,Affective,125,0.7,25,40
samresnet,Affective,127,0.7,25,3
samresnet,Affective,129,0.7,25,71
samresnet,Affective,131,0.7,25,69
samresnet,Affective,133,0.7,25,2
samresnet,Affective,135,0.7,25,2
samresnet,Affective,137,0.7,25,210
samresnet,Affective,139,0.7,25,126
samresnet,Affective,141,0.7,25,35
samresnet,Affective,143,0.7,25,72
samresnet,Affective,145,0.7,25,1
samresnet,Affective,147,0.7,25,29
samresnet,Affective,149,0.7,25,55
samresnet,Affective,151,0.7,25,70
samresnet,Affective,153,0.7,25,80
samresnet,Affective,155,0.7,25,33
samresnet,Affective,157,0.7,25,53
samresnet,Affective,159,0.7,25,79
samresnet,Affective,161,0.7,25,1
samresnet,Affective,163,0.7,25,2
samresnet,Affective,165,0.7,25,62
samresnet,Affective,167,0.7,25,3
samresnet,Affective,169,0.7,25,34
samresnet,Affective,171,0.7,25,43
samresnet,Affective,173,0.7,25,87
samresnet,Affective,175,0.7,25,1
samresnet,Affective,177,0.7,25,34
samresnet,Affective,179,0.7,25,1
samresnet,Affective,181,0.7,25,4
samresnet,Affective,183,0.7,25,48
samresnet,Affective,185,0.7,25,24
samresnet,Affective,187,0.7,25,136
samresnet,Affective,189,0.7,25,104
samresnet,Affective,191,0.7,25,58
samresnet,Affective,193,0.7,25,1
samresnet,Affective,195,0.7,25,57
samresnet,Affective,197,0.7,25,172
samresnet,Affective,199,0.7,25,47
samresnet,Art,001,0.7,25,2
samresnet,Art,003,0.7,25,125
samresnet,Art,005,0.7,25,154
samresnet,Art,007,0.7,25,106
samresnet,Art,009,0.7,25,150
samresnet,Art,011,0.7,25,229
samresnet,Art,013,0.7,25,78
samresnet,Art,015,0.7,25,90
samresnet,Art,017,0.7,25,1
samresnet,Art,019,0.7,25,2
samresnet,Art,021,0.7,25,2
samresnet,Art,023,0.7,25,27
samresnet,Art,025,0.7,25,62
samresnet,Art,027,0.7,25,125
samresnet,Art,029,0.7,25,92
samresnet,Art,031,0.7,25,159
samresnet,Art,033,0.7,25,3
samresnet,Art,035,0.7,25,122
samresnet,Art,037,0.7,25,72
samresnet,Art,039,0.7,25,123
samresnet,Art,041,0.7,25,3
samresnet,Art,043,0.7,25,53
samresnet,Art,045,0.7,25,241
samresnet,Art,047,0.7,25,3
samresnet,Art,049,0.7,25,50
samresnet,Art,051,0.7,25,53
samresnet,Art,053,0.7,25,1
samresnet,Art,055,0.7,25,3
samresnet,Art,057,0.7,25,64
samresnet,Art,059,0.7,25,1
samresnet,Art,061,0.7,25,4
samresnet,Art,063,0.7,25,41
samresnet,Art,065,0.7,25,81
samresnet,Art,067,0.7,25,83
samresnet,Art,069,0.7,25,2
samresnet,Art,071,0.7,25,59
samresnet,Art,073,0.7,25,1
samresnet,Art,075,0.7,25,3
samresnet,Art,077,0.7,25,1
samresnet,Art,079,0.7,25,105
samresnet,Art,081,0.7,25,1
samresnet,Art,083,0.7,25,1
samresnet,Art,085,0.7,25,144
samresnet,Art,087,0.7,25,3
samresnet,Art,089,0.7,25,172
samresnet,Art,091,0.7,25,1
samresnet,Art,093,0.7,25,1
samresnet,Art,095,0.7,25,54
samresnet,Art,097,0.7,25,198
samresnet,Art,099,0.7,25,89
samresnet,Art,101,0.7,25,55
samresnet,Art,103,0.7,25,1
samresnet,Art,105,0.7,25,204
samresnet,Art,107,0.7,25,105
samresnet,Art,109,0.7,25,59
samresnet,Art,111,0.7,25,317
samresnet,Art,113,0.7,25,66
samresnet,Art,115,0.7,25,105
samresnet,Art,117,0.7,25,284
samresnet,Art,119,0.7,25,7
samresnet,Art,121,0.7,25,78
samresnet,Art,123,0.7,25,55
samresnet,Art,125,0.7,25,52
samresnet,Art,127,0.7,25,2
samresnet,Art,129,0.7,25,46
samresnet,Art,131,0.7,25,1
samresnet,Art,133,0.7,25,99
samresnet,Art,135,0.7,25,4
samresnet,Art,137,0.7,25,70
samresnet,Art,139,0.7,25,2
samresnet,Art,141,0.7,25,2
samresnet,Art,143,0.7,25,83
samresnet,Art,145,0.7,25,1
samresnet,Art,147,0.7,25,99
samresnet,Art,149,0.7,25,61
samresnet,Art,151,0.7,25,150
samresnet,Art,153,0.7,25,80
samresnet,Art,155,0.7,25,109
samresnet,Art,157,0.7,25,101
samresnet,Art,159,0.7,25,135
samresnet,Art,161,0.7,25,63
samresnet,Art,163,0.7,25,4
samresnet,Art,165,0.7,25,2
samresnet,Art,167,0.7,25,232
samresnet,Art,169,0.7,25,73
samresnet,Art,171,0.7,25,44
samresnet,Art,173,0.7,25,73
samresnet,Art,175,0.7,25,3
samresnet,Art,177,0.7,25,123
samresnet,Art,179,0.7,25,77
samresnet,Art,181,0.7,25,122
samresnet,Art,183,0.7,25,95
samresnet,Art,185,0.7,25,62
samresnet,Art,187,0.7,25,67
samresnet,Art,189,0.7,25,34
samresnet,Art,191,0.7,25,246
samresnet,Art,193,0.7,25,3
samresnet,Art,195,0.7,25,2
samresnet,Art,197,0.7,25,65
samresnet,Art,199,0.7,25,44
samresnet,BlackWhite,001,0.7,25,121
samresnet,BlackWhite,003,0.7,25,96
samresnet,BlackWhite,005,0.7,25,123
samresnet,BlackWhite,007,0.7,25,58
samresnet,BlackWhite,009,0.7,25,4
samresnet,BlackWhite,011,0.7,25,77
samresnet,BlackWhite,013,0.7,25,4
samresnet,BlackWhite,015,0.7,25,64
samresnet,BlackWhite,017,0.7,25,51
samresnet,BlackWhite,019,0.7,25,2
samresnet,BlackWhite,021,0.7,25,2
samresnet,BlackWhite,023,0.7,25,60
samresnet,BlackWhite,025,0.7,25,1
samresnet,BlackWhite,027,0.7,25,43
samresnet,BlackWhite,029,0.7,25,164
samresnet,BlackWhite,031,0.7,25,1
samresnet,BlackWhite,033,0.7,25,205
samresnet,BlackWhite,035,0.7,25,4
samresnet,BlackWhite,037,0.7,25,70
samresnet,BlackWhite,039,0.7,25,3
samresnet,BlackWhite,041,0.7,25,1
samresnet,BlackWhite,043,0.7,25,48
samresnet,BlackWhite,045,0.7,25,1
samresnet,BlackWhite,047,0.7,25,87
samresnet,BlackWhite,049,0.7,25,1
samresnet,BlackWhite,051,0.7,25,1
samresnet,BlackWhite,053,0.7,25,91
samresnet,BlackWhite,055,0.7,25,36
samresnet,BlackWhite,057,0.7,25,1
samresnet,BlackWhite,059,0.7,25,76
samresnet,BlackWhite,061,0.7,25,60
samresnet,BlackWhite,063,0.7,25,132
samresnet,BlackWhite,065,0.7,25,34
samresnet,BlackWhite,067,0.7,25,266
samresnet,BlackWhite,069,0.7,25,3
samresnet,BlackWhite,071,0.7,25,2
samresnet,BlackWhite,073,0.7,25,2
samresnet,BlackWhite,075,0.7,25,2
samresnet,BlackWhite,077,0.7,25,55
samresnet,BlackWhite,079,0.7,25,64
samresnet,BlackWhite,081,0.7,25,59
samresnet,BlackWhite,083,0.7,25,45
samresnet,BlackWhite,085,0.7,25,2
samresnet,BlackWhite,087,0.7,25,83
samresnet,BlackWhite,089,0.7,25,1
samresnet,BlackWhite,091,0.7,25,59
samresnet,BlackWhite,093,0.7,25,38
samresnet,BlackWhite,095,0.7,25,1
samresnet,BlackWhite,097,0.7,25,67
samresnet,BlackWhite,099,0.7,25,2
samresnet,BlackWhite,101,0.7,25,35
samresnet,BlackWhite,103,0.7,25,94
samresnet,BlackWhite,105,0.7,25,150
samresnet,BlackWhite,107,0.7,25,96
samresnet,BlackWhite,109,0.7,25,65
samresnet,BlackWhite,111,0.7,25,54
samresnet,BlackWhite,113,0.7,25,95
samresnet,BlackWhite,115,0.7,25,4
samresnet,BlackWhite,117,0.7,25,55
samresnet,BlackWhite,119,0.7,25,62
samresnet,BlackWhite,121,0.7,25,2
samresnet,BlackWhite,123,0.7,25,319
samresnet,BlackWhite,125,0.7,25,60
samresnet,BlackWhite,127,0.7,25,75
samresnet,BlackWhite,129,0.7,25,2
samresnet,BlackWhite,131,0.7,25,79
samresnet,BlackWhite,133,0.7,25,81
samresnet,BlackWhite,135,0.7,25,73
samresnet,BlackWhite,137,0.7,25,1
samresnet,BlackWhite,139,0.7,25,249
samresnet,BlackWhite,141,0.7,25,213
samresnet,BlackWhite,143,0.7,25,137
samresnet,BlackWhite,145,0.7,25,142
samresnet,BlackWhite,147,0.7,25,94
samresnet,BlackWhite,149,0.7,25,1
samresnet,BlackWhite,151,0.7,25,59
samresnet,BlackWhite,153,0.7,25,114
samresnet,BlackWhite,155,0.7,25,58
samresnet,BlackWhite,157,0.7,25,86
samresnet,BlackWhite,159,0.7,25,96
samresnet,BlackWhite,161,0.7,25,165
samresnet,BlackWhite,163,0.7,25,51
samresnet,BlackWhite,165,0.7,25,1
samresnet,BlackWhite,167,0.7,25,71
samresnet,BlackWhite,169,0.7,25,69
samresnet,BlackWhite,171,0.7,25,164
samresnet,BlackWhite,173,0.7,25,61
samresnet,BlackWhite,175,0.7,25,61
samresnet,BlackWhite,177,0.7,25,65
samresnet,BlackWhite,179,0.7,25,90
samresnet,BlackWhite,181,0.7,25,62
samresnet,BlackWhite,183,0.7,25,1
samresnet,BlackWhite,185,0.7,25,1
samresnet,BlackWhite,187,0.7,25,2
samresnet,BlackWhite,189,0.7,25,122
samresnet,BlackWhite,191,0.7,25,69
samresnet,BlackWhite,193,0.7,25,81
samresnet,BlackWhite,195,0.7,25,1
samresnet,BlackWhite,197,0.7,25,45
samresnet,BlackWhite,199,0.7,25,1
samresnet,Cartoon,001,0.7,25,1
samresnet,Cartoon,003,0.7,25,65
samresnet,Cartoon,005,0.7,25,141
samresnet,Cartoon,007,0.7,25,492
samresnet,Cartoon,009,0.7,25,223
samresnet,Cartoon,011,0.7,25,77
samresnet,Cartoon,013,0.7,25,1
samresnet,Cartoon,015,0.7,25,124
samresnet,Cartoon,017,0.7,25,43
samresnet,Cartoon,019,0.7,25,109
samresnet,Cartoon,021,0.7,25,67
samresnet,Cartoon,023,0.7,25,1
samresnet,Cartoon,025,0.7,25,1
samresnet,Cartoon,027,0.7,25,65
samresnet,Cartoon,029,0.7,25,101
samresnet,Cartoon,031,0.7,25,75
samresnet,Cartoon,033,0.7,25,107
samresnet,Cartoon,035,0.7,25,58
samresnet,Cartoon,037,0.7,25,20
samresnet,Cartoon,039,0.7,25,287
samresnet,Cartoon,041,0.7,25,4
samresnet,Cartoon,043,0.7,25,67
samresnet,Cartoon,045,0.7,25,81
samresnet,Cartoon,047,0.7,25,2
samresnet,Cartoon,049,0.7,25,1
samresnet,Cartoon,051,0.7,25,97
samresnet,Cartoon,053,0.7,25,207
samresnet,Cartoon,055,0.7,25,4
samresnet,Cartoon,057,0.7,25,1
samresnet,Cartoon,059,0.7,25,66
samresnet,Cartoon,061,0.7,25,72
samresnet,Cartoon,063,0.7,25,1
samresnet,Cartoon,065,0.7,25,37
samresnet,Cartoon,067,0.7,25,87
samresnet,Cartoon,069,0.7,25,64
samresnet,Cartoon,071,0.7,25,5
samresnet,Cartoon,073,0.7,25,3
samresnet,Cartoon,075,0.7,25,2
samresnet,Cartoon,077,0.7,25,243
samresnet,Cartoon,079,0.7,25,100
samresnet,Cartoon,081,0.7,25,42
samresnet,Cartoon,083,0.7,25,227
samresnet,Cartoon,085,0.7,25,121
samresnet,Cartoon,087,0.7,25,57
samresnet,Cartoon,089,0.7,25,102
samresnet,Cartoon,091,0.7,25,35
samresnet,Cartoon,093,0.7,25,96
samresnet,Cartoon,095,0.7,25,131
samresnet,Cartoon,097,0.7,25,53
samresnet,Cartoon,099,0.7,25,1
samresnet,Cartoon,101,0.7,25,51
samresnet,Cartoon,103,0.7,25,43
samresnet,Cartoon,105,0.7,25,50
samresnet,Cartoon,107,0.7,25,293
samresnet,Cartoon,109,0.7,25,60
samresnet,Cartoon,111,0.7,25,72
samresnet,Cartoon,113,0.7,25,64
samresnet,Cartoon,115,0.7,25,87
samresnet,Cartoon,117,0.7,25,151
samresnet,Cartoon,119,0.7,25,71
samresnet,Cartoon,121,0.7,25,79
samresnet,Cartoon,123,0.7,25,104
samresnet,Cartoon,125,0.7,25,1
samresnet,Cartoon,127,0.7,25,135
samresnet,Cartoon,129,0.7,25,103
samresnet,Cartoon,131,0.7,25,2
samresnet,Cartoon,133,0.7,25,53
samresnet,Cartoon,135,0.7,25,99
samresnet,Cartoon,137,0.7,25,2
samresnet,Cartoon,139,0.7,25,88
samresnet,Cartoon,141,0.7,25,43
samresnet,Cartoon,143,0.7,25,226
samresnet,Cartoon,145,0.7,25,175
samresnet,Cartoon,147,0.7,25,119
samresnet,Cartoon,149,0.7,25,59
samresnet,Cartoon,151,0.7,25,66
samresnet,Cartoon,153,0.7,25,1
samresnet,Cartoon,155,0.7,25,2
samresnet,Cartoon,157,0.7,25,1
samresnet,Cartoon,159,0.7,25,52
samresnet,Cartoon,161,0.7,25,61
samresnet,Cartoon,163,0.7,25,60
samresnet,Cartoon,165,0.7,25,110
samresnet,Cartoon,167,0.7,25,99
samresnet,Cartoon,169,0.7,25,21
samresnet,Cartoon,171,0.7,25,4
samresnet,Cartoon,173,0.7,25,1
samresnet,Cartoon,175,0.7,25,1
samresnet,Cartoon,177,0.7,25,80
samresnet,Cartoon,179,0.7,25,1
samresnet,Cartoon,181,0.7,25,204
samresnet,Cartoon,183,0.7,25,139
samresnet,Cartoon,185,0.7,25,37
samresnet,Cartoon,187,0.7,25,2
samresnet,Cartoon,189,0.7,25,65
samresnet,Cartoon,191,0.7,25,2
samresnet,Cartoon,193,0.7,25,94
samresnet,Cartoon,195,0.7,25,78
samresnet,Cartoon,197,0.7,25,2
samresnet,Cartoon,199,0.7,25,62
samresnet,Fractal,001,0.7,25,71
samresnet,Fractal,003,0.7,25,93
samresnet,Fractal,005,0.7,25,6
samresnet,Fractal,007,0.7,25,302
samresnet,Fractal,009,0.7,25,1
samresnet,Fractal,011,0.7,25,119
samresnet,Fractal,013,0.7,25,47
samresnet,Fractal,015,0.7,25,116
samresnet,Fractal,017,0.7,25,2
samresnet,Fractal,019,0.7,25,1
samresnet,Fractal,021,0.7,25,158
samresnet,Fractal,023,0.7,25,3
samresnet,Fractal,025,0.7,25,78
samresnet,Fractal,027,0.7,25,65
samresnet,Fractal,029,0.7,25,88
samresnet,Fractal,031,0.7,25,123
samresnet,Fractal,033,0.7,25,116
samresnet,Fractal,035,0.7,25,1
samresnet,Fractal,037,0.7,25,271
samresnet,Fractal,039,0.7,25,60
samresnet,Fractal,041,0.7,25,88
samresnet,Fractal,043,0.7,25,130
samresnet,Fractal,045,0.7,25,83
samresnet,Fractal,047,0.7,25,1
samresnet,Fractal,049,0.7,25,75
samresnet,Fractal,051,0.7,25,1
samresnet,Fractal,053,0.7,25,92
samresnet,Fractal,055,0.7,25,73
samresnet,Fractal,057,0.7,25,1
samresnet,Fractal,059,0.7,25,484
samresnet,Fractal,061,0.7,25,2
samresnet,Fractal,063,0.7,25,81
samresnet,Fractal,065,0.7,25,2
samresnet,Fractal,067,0.7,25,4
samresnet,Fractal,069,0.7,25,107
samresnet,Fractal,071,0.7,25,77
samresnet,Fractal,073,0.7,25,1
samresnet,Fractal,075,0.7,25,76
samresnet,Fractal,077,0.7,25,298
samresnet,Fractal,079,0.7,25,1
samresnet,Fractal,081,0.7,25,138
samresnet,Fractal,083,0.7,25,87
samresnet,Fractal,085,0.7,25,140
samresnet,Fractal,087,0.7,25,66
samresnet,Fractal,089,0.7,25,75
samresnet,Fractal,091,0.7,25,1
samresnet,Fractal,093,0.7,25,2
samresnet,Fractal,095,0.7,25,115
samresnet,Fractal,097,0.7,25,1
samresnet,Fractal,099,0.7,25,86
samresnet,Fractal,101,0.7,25,2
samresnet,Fractal,103,0.7,25,1
samresnet,Fractal,105,0.7,25,75
samresnet,Fractal,107,0.7,25,121
samresnet,Fractal,109,0.7,25,226
samresnet,Fractal,111,0.7,25,1
samresnet,Fractal,113,0.7,25,155
samresnet,Fractal,115,0.7,25,275
samresnet,Fractal,117,0.7,25,61
samresnet,Fractal,119,0.7,25,253
samresnet,Fractal,121,0.7,25,91
samresnet,Fractal,123,0.7,25,67
samresnet,Fractal,125,0.7,25,98
samresnet,Fractal,127,0.7,25,53
samresnet,Fractal,129,0.7,25,116
samresnet,Fractal,131,0.7,25,1
samresnet,Fractal,133,0.7,25,65
samresnet,Fractal,135,0.7,25,230
samresnet,Fractal,137,0.7,25,72
samresnet,Fractal,139,0.7,25,45
samresnet,Fractal,141,0.7,25,82
samresnet,Fractal,143,0.7,25,189
samresnet,Fractal,145,0.7,25,214
samresnet,Fractal,147,0.7,25,2
samresnet,Fractal,149,0.7,25,48
samresnet,Fractal,151,0.7,25,86
samresnet,Fractal,153,0.7,25,2
samresnet,Fractal,155,0.7,25,71
samresnet,Fractal,157,0.7,25,61
samresnet,Fractal,159,0.7,25,2
samresnet,Fractal,161,0.7,25,1
samresnet,Fractal,163,0.7,25,55
samresnet,Fractal,165,0.7,25,3
samresnet,Fractal,167,0.7,25,50
samresnet,Fractal,169,0.7,25,1
samresnet,Fractal,171,0.7,25,111
samresnet,Fractal,173,0.7,25,37
samresnet,Fractal,175,0.7,25,125
