model_name,category,image,threshold_ratio,neighborhood,model_num_peaks,human_num_peaks,delta_num_peaks
samresnet,BlackWhite,143,0.5,35,137,5,132
samresnet,BlackWhite,145,0.5,35,142,7,135
samresnet,BlackWhite,147,0.5,35,94,3,91
samresnet,BlackWhite,149,0.5,35,1,7,6
samresnet,BlackWhite,151,0.5,35,59,2,57
samresnet,BlackWhite,153,0.5,35,114,2,112
samresnet,BlackWhite,155,0.5,35,58,6,52
samresnet,BlackWhite,157,0.5,35,86,3,83
samresnet,BlackWhite,159,0.5,35,96,2,94
samresnet,BlackWhite,161,0.5,35,165,4,161
samresnet,BlackWhite,163,0.5,35,51,4,47
samresnet,BlackWhite,165,0.5,35,1,1,0
samresnet,BlackWhite,167,0.5,35,71,4,67
samresnet,BlackWhite,169,0.5,35,69,1,68
samresnet,BlackWhite,171,0.5,35,164,2,162
samresnet,BlackWhite,173,0.5,35,61,2,59
samresnet,BlackWhite,175,0.5,35,61,5,56
samresnet,BlackWhite,177,0.5,35,65,3,62
samresnet,BlackWhite,179,0.5,35,90,3,87
samresnet,BlackWhite,181,0.5,35,62,1,61
samresnet,BlackWhite,183,0.5,35,1,1,0
samresnet,BlackWhite,185,0.5,35,1,2,1
samresnet,BlackWhite,187,0.5,35,2,4,2
samresnet,BlackWhite,189,0.5,35,122,1,121
samresnet,BlackWhite,191,0.5,35,69,3,66
samresnet,BlackWhite,193,0.5,35,81,4,77
samresnet,BlackWhite,195,0.5,35,1,4,3
samresnet,BlackWhite,197,0.5,35,45,3,42
samresnet,BlackWhite,199,0.5,35,1,1,0
samresnet,Cartoon,001,0.5,35,1,9,8
samresnet,Cartoon,003,0.5,35,65,1,64
samresnet,Cartoon,005,0.5,35,141,3,138
samresnet,Cartoon,007,0.5,35,492,10,482
samresnet,Cartoon,009,0.5,35,223,7,216
samresnet,Cartoon,011,0.5,35,77,12,65
samresnet,Cartoon,013,0.5,35,1,3,2
samresnet,Cartoon,015,0.5,35,124,3,121
samresnet,Cartoon,017,0.5,35,43,8,35
samresnet,Cartoon,019,0.5,35,109,4,105
samresnet,Cartoon,021,0.5,35,67,1,66
samresnet,Cartoon,023,0.5,35,1,5,4
samresnet,Cartoon,025,0.5,35,1,4,3
samresnet,Cartoon,027,0.5,35,65,3,62
samresnet,Cartoon,029,0.5,35,101,4,97
samresnet,Cartoon,031,0.5,35,75,2,73
samresnet,Cartoon,033,0.5,35,107,5,102
samresnet,Cartoon,035,0.5,35,58,9,49
samresnet,Cartoon,037,0.5,35,20,3,17
samresnet,Cartoon,039,0.5,35,287,3,284
samresnet,Cartoon,041,0.5,35,4,4,0
samresnet,Cartoon,043,0.5,35,67,6,61
samresnet,Cartoon,045,0.5,35,81,2,79
samresnet,Cartoon,047,0.5,35,2,4,2
samresnet,Cartoon,049,0.5,35,1,3,2
samresnet,Cartoon,051,0.5,35,97,7,90
samresnet,Cartoon,053,0.5,35,207,1,206
samresnet,Cartoon,055,0.5,35,4,11,7
samresnet,Cartoon,057,0.5,35,1,5,4
samresnet,Cartoon,059,0.5,35,66,8,58
samresnet,Cartoon,061,0.5,35,72,1,71
samresnet,Cartoon,063,0.5,35,1,1,0
samresnet,Cartoon,065,0.5,35,37,2,35
samresnet,Cartoon,067,0.5,35,87,4,83
samresnet,Cartoon,069,0.5,35,64,3,61
samresnet,Cartoon,071,0.5,35,5,8,3
samresnet,Cartoon,073,0.5,35,3,7,4
samresnet,Cartoon,075,0.5,35,2,5,3
samresnet,Cartoon,077,0.5,35,243,2,241
samresnet,Cartoon,079,0.5,35,100,5,95
samresnet,Cartoon,081,0.5,35,42,4,38
samresnet,Cartoon,083,0.5,35,227,9,218
samresnet,Cartoon,085,0.5,35,121,2,119
samresnet,Cartoon,087,0.5,35,57,2,55
samresnet,Cartoon,089,0.5,35,102,2,100
samresnet,Cartoon,091,0.5,35,35,3,32
samresnet,Cartoon,093,0.5,35,96,3,93
samresnet,Cartoon,095,0.5,35,131,5,126
samresnet,Cartoon,097,0.5,35,53,4,49
samresnet,Cartoon,099,0.5,35,1,3,2
samresnet,Cartoon,101,0.5,35,51,1,50
samresnet,Cartoon,103,0.5,35,43,1,42
samresnet,Cartoon,105,0.5,35,50,1,49
samresnet,Cartoon,107,0.5,35,293,1,292
samresnet,Cartoon,109,0.5,35,60,1,59
samresnet,Cartoon,111,0.5,35,72,11,61
samresnet,Cartoon,113,0.5,35,64,1,63
samresnet,Cartoon,115,0.5,35,87,3,84
samresnet,Cartoon,117,0.5,35,151,5,146
samresnet,Cartoon,119,0.5,35,71,5,66
samresnet,Cartoon,121,0.5,35,79,4,75
samresnet,Cartoon,123,0.5,35,104,1,103
samresnet,Cartoon,125,0.5,35,1,5,4
samresnet,Cartoon,127,0.5,35,135,7,128
samresnet,Cartoon,129,0.5,35,103,1,102
samresnet,Cartoon,131,0.5,35,2,3,1
samresnet,Cartoon,133,0.5,35,53,5,48
samresnet,Cartoon,135,0.5,35,99,3,96
samresnet,Cartoon,137,0.5,35,2,3,1
samresnet,Cartoon,139,0.5,35,88,3,85
samresnet,Cartoon,141,0.5,35,43,6,37
samresnet,Cartoon,143,0.5,35,226,1,225
samresnet,Cartoon,145,0.5,35,175,7,168
samresnet,Cartoon,147,0.5,35,119,2,117
samresnet,Cartoon,149,0.5,35,59,3,56
samresnet,Cartoon,151,0.5,35,66,6,60
samresnet,Cartoon,153,0.5,35,1,3,2
samresnet,Cartoon,155,0.5,35,2,1,1
samresnet,Cartoon,157,0.5,35,1,4,3
samresnet,Cartoon,159,0.5,35,52,13,39
samresnet,Cartoon,161,0.5,35,61,6,55
samresnet,Cartoon,163,0.5,35,60,5,55
samresnet,Cartoon,165,0.5,35,110,1,109
samresnet,Cartoon,167,0.5,35,99,5,94
samresnet,Cartoon,169,0.5,35,21,7,14
samresnet,Cartoon,171,0.5,35,4,6,2
samresnet,Cartoon,173,0.5,35,1,3,2
samresnet,Cartoon,175,0.5,35,1,4,3
samresnet,Cartoon,177,0.5,35,80,4,76
samresnet,Cartoon,179,0.5,35,1,6,5
samresnet,Cartoon,181,0.5,35,204,1,203
samresnet,Cartoon,183,0.5,35,139,6,133
samresnet,Cartoon,185,0.5,35,37,1,36
samresnet,Cartoon,187,0.5,35,2,1,1
samresnet,Cartoon,189,0.5,35,65,1,64
samresnet,Cartoon,191,0.5,35,2,4,2
samresnet,Cartoon,193,0.5,35,94,18,76
samresnet,Cartoon,195,0.5,35,78,2,76
samresnet,Cartoon,197,0.5,35,2,9,7
samresnet,Cartoon,199,0.5,35,62,10,52
samresnet,Fractal,001,0.5,35,71,1,70
samresnet,Fractal,003,0.5,35,93,4,89
samresnet,Fractal,005,0.5,35,6,2,4
samresnet,Fractal,007,0.5,35,302,3,299
samresnet,Fractal,009,0.5,35,1,2,1
samresnet,Fractal,011,0.5,35,119,3,116
samresnet,Fractal,013,0.5,35,47,3,44
samresnet,Fractal,015,0.5,35,116,1,115
samresnet,Fractal,017,0.5,35,2,2,0
samresnet,Fractal,019,0.5,35,1,1,0
samresnet,Fractal,021,0.5,35,158,1,157
samresnet,Fractal,023,0.5,35,3,2,1
samresnet,Fractal,025,0.5,35,78,3,75
samresnet,Fractal,027,0.5,35,65,5,60
samresnet,Fractal,029,0.5,35,88,2,86
samresnet,Fractal,031,0.5,35,123,6,117
samresnet,Fractal,033,0.5,35,116,1,115
samresnet,Fractal,035,0.5,35,1,3,2
samresnet,Fractal,037,0.5,35,271,6,265
samresnet,Fractal,039,0.5,35,60,2,58
samresnet,Fractal,041,0.5,35,88,3,85
samresnet,Fractal,043,0.5,35,130,8,122
samresnet,Fractal,045,0.5,35,83,1,82
samresnet,Fractal,047,0.5,35,1,3,2
samresnet,Fractal,049,0.5,35,75,2,73
samresnet,Fractal,051,0.5,35,1,3,2
samresnet,Fractal,053,0.5,35,92,2,90
samresnet,Fractal,055,0.5,35,73,1,72
samresnet,Fractal,057,0.5,35,1,4,3
samresnet,Fractal,059,0.5,35,484,3,481
samresnet,Fractal,061,0.5,35,2,3,1
samresnet,Fractal,063,0.5,35,81,2,79
samresnet,Fractal,065,0.5,35,2,5,3
samresnet,Fractal,067,0.5,35,4,1,3
samresnet,Fractal,069,0.5,35,107,5,102
samresnet,Fractal,071,0.5,35,77,3,74
samresnet,Fractal,073,0.5,35,1,8,7
samresnet,Fractal,075,0.5,35,76,1,75
samresnet,Fractal,077,0.5,35,298,8,290
samresnet,Fractal,079,0.5,35,1,1,0
samresnet,Fractal,081,0.5,35,138,1,137
samresnet,Fractal,083,0.5,35,87,1,86
samresnet,Fractal,085,0.5,35,140,4,136
samresnet,Fractal,087,0.5,35,66,5,61
samresnet,Fractal,089,0.5,35,75,2,73
samresnet,Fractal,091,0.5,35,1,8,7
samresnet,Fractal,093,0.5,35,2,2,0
samresnet,Fractal,095,0.5,35,115,7,108
samresnet,Fractal,097,0.5,35,1,7,6
samresnet,Fractal,099,0.5,35,86,5,81
samresnet,Fractal,101,0.5,35,2,1,1
samresnet,Fractal,103,0.5,35,1,6,5
samresnet,Fractal,105,0.5,35,75,1,74
samresnet,Fractal,107,0.5,35,121,3,118
samresnet,Fractal,109,0.5,35,226,1,225
samresnet,Fractal,111,0.5,35,1,6,5
samresnet,Fractal,113,0.5,35,155,1,154
samresnet,Fractal,115,0.5,35,275,3,272
samresnet,Fractal,117,0.5,35,61,2,59
samresnet,Fractal,119,0.5,35,253,3,250
samresnet,Fractal,121,0.5,35,91,1,90
samresnet,Fractal,123,0.5,35,67,3,64
samresnet,Fractal,125,0.5,35,98,4,94
samresnet,Fractal,127,0.5,35,53,4,49
samresnet,Fractal,129,0.5,35,116,4,112
samresnet,Fractal,131,0.5,35,1,3,2
samresnet,Fractal,133,0.5,35,65,4,61
samresnet,Fractal,135,0.5,35,230,1,229
samresnet,Fractal,137,0.5,35,72,4,68
samresnet,Fractal,139,0.5,35,45,1,44
samresnet,Fractal,141,0.5,35,82,5,77
samresnet,Fractal,143,0.5,35,189,6,183
samresnet,Fractal,145,0.5,35,214,3,211
samresnet,Fractal,147,0.5,35,2,1,1
samresnet,Fractal,149,0.5,35,48,2,46
samresnet,Fractal,151,0.5,35,86,2,84
samresnet,Fractal,153,0.5,35,2,1,1
samresnet,Fractal,155,0.5,35,71,5,66
samresnet,Fractal,157,0.5,35,61,3,58
samresnet,Fractal,159,0.5,35,2,3,1
samresnet,Fractal,161,0.5,35,1,3,2
samresnet,Fractal,163,0.5,35,55,2,53
samresnet,Fractal,165,0.5,35,3,2,1
samresnet,Fractal,167,0.5,35,50,3,47
samresnet,Fractal,169,0.5,35,1,5,4
samresnet,Fractal,171,0.5,35,111,5,106
samresnet,Fractal,173,0.5,35,37,3,34
samresnet,Fractal,175,0.5,35,125,1,124
samresnet,Fractal,177,0.5,35,1,4,3
samresnet,Fractal,179,0.5,35,85,4,81
samresnet,Fractal,181,0.5,35,146,2,144
samresnet,Fractal,183,0.5,35,218,1,217
samresnet,Fractal,185,0.5,35,263,1,262
samresnet,Fractal,187,0.5,35,72,2,70
samresnet,Fractal,189,0.5,35,48,1,47
samresnet,Fractal,191,0.5,35,91,4,87
samresnet,Fractal,193,0.5,35,140,1,139
samresnet,Fractal,195,0.5,35,38,2,36
samresnet,Fractal,197,0.5,35,82,3,79
samresnet,Fractal,199,0.5,35,85,2,83
samresnet,Indoor,001,0.5,35,217,7,210
samresnet,Indoor,003,0.5,35,40,5,35
samresnet,Indoor,005,0.5,35,83,11,72
samresnet,Indoor,007,0.5,35,54,5,49
samresnet,Indoor,009,0.5,35,132,12,120
samresnet,Indoor,011,0.5,35,113,1,112
samresnet,Indoor,013,0.5,35,52,2,50
samresnet,Indoor,015,0.5,35,109,3,106
samresnet,Indoor,017,0.5,35,115,4,111
samresnet,Indoor,019,0.5,35,67,2,65
samresnet,Indoor,021,0.5,35,86,1,85
samresnet,Indoor,023,0.5,35,92,2,90
samresnet,Indoor,025,0.5,35,74,6,68
samresnet,Indoor,027,0.5,35,2,3,1
samresnet,Indoor,029,0.5,35,89,2,87
samresnet,Indoor,031,0.5,35,199,4,195
samresnet,Indoor,033,0.5,35,63,2,61
samresnet,Indoor,035,0.5,35,81,3,78
samresnet,Indoor,037,0.5,35,1,3,2
samresnet,Indoor,039,0.5,35,67,5,62
samresnet,Indoor,041,0.5,35,82,2,80
samresnet,Indoor,043,0.5,35,2,2,0
samresnet,Indoor,045,0.5,35,91,2,89
samresnet,Indoor,047,0.5,35,24,5,19
samresnet,Indoor,049,0.5,35,1,2,1
samresnet,Indoor,051,0.5,35,73,9,64
samresnet,Indoor,053,0.5,35,115,3,112
samresnet,Indoor,055,0.5,35,57,5,52
samresnet,Indoor,057,0.5,35,47,1,46
samresnet,Indoor,059,0.5,35,325,8,317
samresnet,Indoor,061,0.5,35,123,4,119
samresnet,Indoor,063,0.5,35,87,4,83
samresnet,Indoor,065,0.5,35,2,2,0
samresnet,Indoor,067,0.5,35,56,1,55
samresnet,Indoor,069,0.5,35,89,3,86
samresnet,Indoor,071,0.5,35,76,7,69
samresnet,Indoor,073,0.5,35,28,3,25
samresnet,Indoor,075,0.5,35,107,3,104
samresnet,Indoor,077,0.5,35,94,10,84
samresnet,Indoor,079,0.5,35,2,5,3
samresnet,Indoor,081,0.5,35,91,5,86
samresnet,Indoor,083,0.5,35,2,1,1
samresnet,Indoor,085,0.5,35,66,5,61
samresnet,Indoor,087,0.5,35,240,7,233
samresnet,Indoor,089,0.5,35,89,4,85
samresnet,Indoor,091,0.5,35,79,3,76
samresnet,Indoor,093,0.5,35,114,4,110
samresnet,Indoor,095,0.5,35,75,10,65
samresnet,Indoor,097,0.5,35,64,6,58
samresnet,Indoor,099,0.5,35,47,2,45
samresnet,Indoor,101,0.5,35,134,1,133
samresnet,Indoor,103,0.5,35,41,1,40
samresnet,Indoor,105,0.5,35,122,1,121
samresnet,Indoor,107,0.5,35,1,1,0
samresnet,Indoor,109,0.5,35,53,1,52
samresnet,Indoor,111,0.5,35,118,3,115
samresnet,Indoor,113,0.5,35,2,4,2
samresnet,Indoor,115,0.5,35,1,2,1
samresnet,Indoor,117,0.5,35,41,6,35
samresnet,Indoor,119,0.5,35,2,3,1
samresnet,Indoor,121,0.5,35,62,1,61
samresnet,Indoor,123,0.5,35,97,2,95
samresnet,Indoor,125,0.5,35,110,1,109
samresnet,Indoor,127,0.5,35,1,2,1
samresnet,Indoor,129,0.5,35,421,10,411
samresnet,Indoor,131,0.5,35,213,7,206
samresnet,Indoor,133,0.5,35,72,1,71
samresnet,Indoor,135,0.5,35,65,6,59
samresnet,Indoor,137,0.5,35,85,5,80
samresnet,Indoor,139,0.5,35,80,7,73
samresnet,Indoor,141,0.5,35,56,5,51
samresnet,Indoor,143,0.5,35,273,4,269
samresnet,Indoor,145,0.5,35,77,5,72
samresnet,Indoor,147,0.5,35,66,5,61
samresnet,Indoor,149,0.5,35,155,10,145
samresnet,Indoor,151,0.5,35,1,2,1
samresnet,Indoor,153,0.5,35,90,12,78
samresnet,Indoor,155,0.5,35,55,6,49
samresnet,Indoor,157,0.5,35,87,5,82
samresnet,Indoor,159,0.5,35,66,5,61
samresnet,Indoor,161,0.5,35,79,3,76
samresnet,Indoor,163,0.5,35,124,5,119
samresnet,Indoor,165,0.5,35,141,2,139
samresnet,Indoor,167,0.5,35,100,2,98
samresnet,Indoor,169,0.5,35,52,1,51
samresnet,Indoor,171,0.5,35,49,2,47
samresnet,Indoor,173,0.5,35,2,10,8
samresnet,Indoor,175,0.5,35,66,2,64
samresnet,Indoor,177,0.5,35,2,2,0
samresnet,Indoor,179,0.5,35,32,2,30
samresnet,Indoor,181,0.5,35,56,4,52
samresnet,Indoor,183,0.5,35,47,1,46
samresnet,Indoor,185,0.5,35,70,1,69
samresnet,Indoor,187,0.5,35,57,1,56
samresnet,Indoor,189,0.5,35,46,1,45
samresnet,Indoor,191,0.5,35,80,5,75
samresnet,Indoor,193,0.5,35,58,8,50
samresnet,Indoor,195,0.5,35,98,9,89
samresnet,Indoor,197,0.5,35,259,5,254
samresnet,Indoor,199,0.5,35,128,7,121
samresnet,Inverted,001,0.5,35,1,10,9
samresnet,Inverted,003,0.5,35,73,8,65
samresnet,Inverted,005,0.5,35,2,2,0
samresnet,Inverted,007,0.5,35,84,3,81
samresnet,Inverted,009,0.5,35,3,1,2
samresnet,Inverted,011,0.5,35,61,14,47
samresnet,Inverted,013,0.5,35,56,5,51
samresnet,Inverted,015,0.5,35,103,2,101
samresnet,Inverted,017,0.5,35,89,5,84
samresnet,Inverted,019,0.5,35,57,5,52
samresnet,Inverted,021,0.5,35,8,2,6
samresnet,Inverted,023,0.5,35,349,2,347
samresnet,Inverted,025,0.5,35,82,5,77
samresnet,Inverted,027,0.5,35,46,4,42
samresnet,Inverted,029,0.5,35,90,2,88
samresnet,Inverted,031,0.5,35,120,3,117
samresnet,Inverted,033,0.5,35,145,12,133
samresnet,Inverted,035,0.5,35,1,1,0
samresnet,Inverted,037,0.5,35,84,3,81
samresnet,Inverted,039,0.5,35,1,3,2
samresnet,Inverted,041,0.5,35,1,1,0
samresnet,Inverted,043,0.5,35,57,2,55
samresnet,Inverted,045,0.5,35,71,1,70
samresnet,Inverted,047,0.5,35,2,5,3
samresnet,Inverted,049,0.5,35,2,3,1
samresnet,Inverted,051,0.5,35,133,10,123
samresnet,Inverted,053,0.5,35,68,1,67
samresnet,Inverted,055,0.5,35,33,1,32
samresnet,Inverted,057,0.5,35,2,1,1
samresnet,Inverted,059,0.5,35,53,5,48
samresnet,Inverted,061,0.5,35,70,3,67
samresnet,Inverted,063,0.5,35,72,3,69
samresnet,Inverted,065,0.5,35,66,3,63
samresnet,Inverted,067,0.5,35,54,2,52
samresnet,Inverted,069,0.5,35,189,4,185
samresnet,Inverted,071,0.5,35,72,2,70
samresnet,Inverted,073,0.5,35,214,6,208
samresnet,Inverted,075,0.5,35,130,2,128
samresnet,Inverted,077,0.5,35,120,3,117
samresnet,Inverted,079,0.5,35,2,4,2
samresnet,Inverted,081,0.5,35,68,3,65
samresnet,Inverted,083,0.5,35,63,12,51
samresnet,Inverted,085,0.5,35,68,3,65
samresnet,Inverted,087,0.5,35,2,2,0
samresnet,Inverted,089,0.5,35,68,4,64
samresnet,Inverted,091,0.5,35,68,3,65
samresnet,Inverted,093,0.5,35,82,2,80
samresnet,Inverted,095,0.5,35,301,5,296
samresnet,Inverted,097,0.5,35,84,2,82
samresnet,Inverted,099,0.5,35,90,3,87
samresnet,Inverted,101,0.5,35,78,1,77
samresnet,Inverted,103,0.5,35,128,1,127
samresnet,Inverted,105,0.5,35,84,1,83
samresnet,Inverted,107,0.5,35,2,1,1
samresnet,Inverted,109,0.5,35,63,1,62
samresnet,Inverted,111,0.5,35,101,6,95
samresnet,Inverted,113,0.5,35,48,6,42
samresnet,Inverted,115,0.5,35,57,11,46
samresnet,Inverted,117,0.5,35,300,4,296
samresnet,Inverted,119,0.5,35,60,5,55
samresnet,Inverted,121,0.5,35,57,3,54
samresnet,Inverted,123,0.5,35,61,3,58
samresnet,Inverted,125,0.5,35,2,2,0
samresnet,Inverted,127,0.5,35,60,2,58
samresnet,Inverted,129,0.5,35,113,3,110
samresnet,Inverted,131,0.5,35,3,6,3
samresnet,Inverted,133,0.5,35,273,6,267
samresnet,Inverted,135,0.5,35,66,8,58
samresnet,Inverted,137,0.5,35,53,2,51
samresnet,Inverted,139,0.5,35,50,3,47
samresnet,Inverted,141,0.5,35,3,1,2
samresnet,Inverted,143,0.5,35,499,2,497
samresnet,Inverted,145,0.5,35,142,4,138
samresnet,Inverted,147,0.5,35,74,2,72
samresnet,Inverted,149,0.5,35,91,3,88
samresnet,Inverted,151,0.5,35,103,7,96
samresnet,Inverted,153,0.5,35,55,5,50
samresnet,Inverted,155,0.5,35,72,3,69
samresnet,Inverted,157,0.5,35,98,6,92
samresnet,Inverted,159,0.5,35,113,5,108
samresnet,Inverted,161,0.5,35,2,3,1
samresnet,Inverted,163,0.5,35,68,3,65
samresnet,Inverted,165,0.5,35,132,4,128
samresnet,Inverted,167,0.5,35,63,1,62
samresnet,Inverted,169,0.5,35,1,2,1
samresnet,Inverted,171,0.5,35,131,6,125
samresnet,Inverted,173,0.5,35,69,11,58
samresnet,Inverted,175,0.5,35,101,2,99
samresnet,Inverted,177,0.5,35,226,6,220
samresnet,Inverted,179,0.5,35,806,10,796
samresnet,Inverted,181,0.5,35,43,1,42
samresnet,Inverted,183,0.5,35,1,1,0
samresnet,Inverted,185,0.5,35,59,1,58
samresnet,Inverted,187,0.5,35,123,2,121
samresnet,Inverted,189,0.5,35,96,1,95
samresnet,Inverted,191,0.5,35,151,4,147
samresnet,Inverted,193,0.5,35,107,3,104
samresnet,Inverted,195,0.5,35,3,3,0
samresnet,Inverted,197,0.5,35,89,4,85
samresnet,Inverted,199,0.5,35,1,5,4
samresnet,Jumbled,001,0.5,35,273,3,270
samresnet,Jumbled,003,0.5,35,72,1,71
samresnet,Jumbled,005,0.5,35,117,2,115
samresnet,Jumbled,007,0.5,35,2,4,2
samresnet,Jumbled,009,0.5,35,124,11,113
samresnet,Jumbled,011,0.5,35,1,1,0
samresnet,Jumbled,013,0.5,35,132,5,127
samresnet,Jumbled,015,0.5,35,65,4,61
samresnet,Jumbled,017,0.5,35,81,4,77
samresnet,Jumbled,019,0.5,35,1,2,1
samresnet,Jumbled,021,0.5,35,1,5,4
samresnet,Jumbled,023,0.5,35,56,9,47
samresnet,Jumbled,025,0.5,35,271,2,269
samresnet,Jumbled,027,0.5,35,52,1,51
samresnet,Jumbled,029,0.5,35,86,2,84
samresnet,Jumbled,031,0.5,35,104,1,103
samresnet,Jumbled,033,0.5,35,92,2,90
samresnet,Jumbled,035,0.5,35,56,2,54
samresnet,Jumbled,037,0.5,35,1,3,2
samresnet,Jumbled,039,0.5,35,1,2,1
samresnet,Jumbled,041,0.5,35,2,3,1
samresnet,Jumbled,043,0.5,35,66,1,65
samresnet,Jumbled,045,0.5,35,7,3,4
samresnet,Jumbled,047,0.5,35,92,2,90
samresnet,Jumbled,049,0.5,35,50,5,45
samresnet,Jumbled,051,0.5,35,253,5,248
samresnet,Jumbled,053,0.5,35,97,3,94
samresnet,Jumbled,055,0.5,35,1,7,6
samresnet,Jumbled,057,0.5,35,66,4,62
samresnet,Jumbled,059,0.5,35,58,6,52
samresnet,Jumbled,061,0.5,35,85,7,78
samresnet,Jumbled,063,0.5,35,2,4,2
samresnet,Jumbled,065,0.5,35,123,1,122
samresnet,Jumbled,067,0.5,35,71,3,68
samresnet,Jumbled,069,0.5,35,120,5,115
samresnet,Jumbled,071,0.5,35,65,2,63
samresnet,Jumbled,073,0.5,35,32,11,21
samresnet,Jumbled,075,0.5,35,1,3,2
samresnet,Jumbled,077,0.5,35,36,1,35
samresnet,Jumbled,079,0.5,35,1,2,1
samresnet,Jumbled,081,0.5,35,62,3,59
samresnet,Jumbled,083,0.5,35,1,3,2
samresnet,Jumbled,085,0.5,35,120,5,115
samresnet,Jumbled,087,0.5,35,110,3,107
samresnet,Jumbled,089,0.5,35,83,11,72
samresnet,Jumbled,091,0.5,35,1,2,1
samresnet,Jumbled,093,0.5,35,2,10,8
samresnet,Jumbled,095,0.5,35,124,11,113
samresnet,Jumbled,097,0.5,35,75,6,69
samresnet,Jumbled,099,0.5,35,1,5,4
samresnet,Jumbled,101,0.5,35,71,1,70
samresnet,Jumbled,103,0.5,35,1,1,0
samresnet,Jumbled,105,0.5,35,115,5,110
samresnet,Jumbled,107,0.5,35,66,7,59
samresnet,Jumbled,109,0.5,35,82,1,81
samresnet,Jumbled,111,0.5,35,253,3,250
samresnet,Jumbled,113,0.5,35,76,4,72
samresnet,Jumbled,115,0.5,35,135,2,133
samresnet,Jumbled,117,0.5,35,158,3,155
samresnet,Jumbled,119,0.5,35,82,3,79
samresnet,Jumbled,121,0.5,35,86,1,85
samresnet,Jumbled,123,0.5,35,118,2,116
samresnet,Jumbled,125,0.5,35,122,4,118
samresnet,Jumbled,127,0.5,35,54,6,48
samresnet,Jumbled,129,0.5,35,1,4,3
samresnet,Jumbled,131,0.5,35,56,7,49
samresnet,Jumbled,133,0.5,35,76,1,75
samresnet,Jumbled,135,0.5,35,66,3,63
samresnet,Jumbled,137,0.5,35,141,4,137
samresnet,Jumbled,139,0.5,35,52,4,48
samresnet,Jumbled,141,0.5,35,69,12,57
samresnet,Jumbled,143,0.5,35,65,6,59
samresnet,Jumbled,145,0.5,35,4,6,2
samresnet,Jumbled,147,0.5,35,94,4,90
samresnet,Jumbled,149,0.5,35,90,2,88
samresnet,Jumbled,151,0.5,35,58,2,56
samresnet,Jumbled,153,0.5,35,110,3,107
samresnet,Jumbled,155,0.5,35,99,12,87
samresnet,Jumbled,157,0.5,35,51,6,45
samresnet,Jumbled,159,0.5,35,91,6,85
samresnet,Jumbled,161,0.5,35,313,3,310
samresnet,Jumbled,163,0.5,35,110,8,102
samresnet,Jumbled,165,0.5,35,45,3,42
samresnet,Jumbled,167,0.5,35,104,4,100
samresnet,Jumbled,169,0.5,35,95,3,92
samresnet,Jumbled,171,0.5,35,65,2,63
samresnet,Jumbled,173,0.5,35,95,7,88
samresnet,Jumbled,175,0.5,35,104,8,96
samresnet,Jumbled,177,0.5,35,1,3,2
samresnet,Jumbled,179,0.5,35,57,9,48
samresnet,Jumbled,181,0.5,35,2,1,1
samresnet,Jumbled,183,0.5,35,1,4,3
samresnet,Jumbled,185,0.5,35,93,1,92
samresnet,Jumbled,187,0.5,35,1,7,6
samresnet,Jumbled,189,0.5,35,78,1,77
samresnet,Jumbled,191,0.5,35,189,5,184
samresnet,Jumbled,193,0.5,35,60,2,58
samresnet,Jumbled,195,0.5,35,69,1,68
samresnet,Jumbled,197,0.5,35,91,6,85
samresnet,Jumbled,199,0.5,35,111,2,109
samresnet,LineDrawing,001,0.5,35,58,2,56
samresnet,LineDrawing,003,0.5,35,81,5,76
samresnet,LineDrawing,005,0.5,35,79,3,76
samresnet,LineDrawing,007,0.5,35,44,9,35
samresnet,LineDrawing,009,0.5,35,2,3,1
samresnet,LineDrawing,011,0.5,35,190,2,188
samresnet,LineDrawing,013,0.5,35,194,3,191
samresnet,LineDrawing,015,0.5,35,57,1,56
samresnet,LineDrawing,017,0.5,35,118,7,111
samresnet,LineDrawing,019,0.5,35,69,7,62
samresnet,LineDrawing,021,0.5,35,69,5,64
samresnet,LineDrawing,023,0.5,35,96,1,95
samresnet,LineDrawing,025,0.5,35,2,2,0
samresnet,LineDrawing,027,0.5,35,1,1,0
samresnet,LineDrawing,029,0.5,35,47,3,44
samresnet,LineDrawing,031,0.5,35,1,1,0
samresnet,LineDrawing,033,0.5,35,166,3,163
samresnet,LineDrawing,035,0.5,35,102,1,101
samresnet,LineDrawing,037,0.5,35,72,6,66
samresnet,LineDrawing,039,0.5,35,3,3,0
samresnet,LineDrawing,041,0.5,35,113,3,110
samresnet,LineDrawing,043,0.5,35,95,1,94
samresnet,LineDrawing,045,0.5,35,211,3,208
samresnet,LineDrawing,047,0.5,35,37,4,33
samresnet,LineDrawing,049,0.5,35,71,3,68
samresnet,LineDrawing,051,0.5,35,48,1,47
samresnet,LineDrawing,053,0.5,35,56,3,53
samresnet,LineDrawing,055,0.5,35,1,5,4
samresnet,LineDrawing,057,0.5,35,1,10,9
samresnet,LineDrawing,059,0.5,35,66,2,64
samresnet,LineDrawing,061,0.5,35,62,3,59
samresnet,LineDrawing,063,0.5,35,78,2,76
samresnet,LineDrawing,065,0.5,35,88,3,85
samresnet,LineDrawing,067,0.5,35,71,7,64
samresnet,LineDrawing,069,0.5,35,1,2,1
samresnet,LineDrawing,071,0.5,35,123,7,116
samresnet,LineDrawing,073,0.5,35,65,1,64
samresnet,LineDrawing,075,0.5,35,74,7,67
